protein_id,log2FC,padj,neg_log10padj,DAP,orthogroup,species,rank
Ag00001aa044489_T001,-0.5585165204173551,0.0875824527915182,1.057582896333831,NS,OG0008253,Ag,3123
Ag00001aa151740_T001,-0.12029423371771177,1,-0,NS,OG0007711,Ag,1836
Ag00001aa095485_T001,-0.01449956969511508,1,-0,NS,OG0019469,Ag,1486
Ag00001aa046359_T001,-0.2863041851566411,0.302829865707166,0.518801296040492,NS,NA,Ag,2398
Ag00001aa107383_T001,0.5897634869849773,0.0536254453114337,1.270629088364415,NS,OG0001287,Ag,379
Ag00001aa027664_T002,-0.1440103026915193,1,-0,NS,OG0000942,Ag,1922
Ag00001aa070971_T001,-0.0908029370083126,1,-0,NS,NA,Ag,1729
Ag00001aa072393_T001,-0.08008791132269193,1,-0,NS,OG0014026,Ag,1698
Ag00001aa032586_T002,-0.03209362970985334,1,-0,NS,OG0010057,Ag,1544
Ag00001aa150991_T001,-0.0188780102056894,1,-0,NS,OG0010057,Ag,1496
Ag00001aa152045_T002,-1.5479317697761892,0.0847837383515174,1.0716874380904968,NS,OG0000047,Ag,3680
Ag00001aa152379_T002,-0.04990490582631392,1,-0,NS,OG0001187,Ag,1592
Ag00001aa044616_T001,0.36848900064510354,1,-0,NS,NA,Ag,579
Ag00001aa100883_T001,-0.5585165204173551,0.0743985096902138,1.1284357639137843,NS,NA,Ag,3123
Ag00001aa126695_T003,-0.27578631324264175,0.125293044867075,0.902073036425532,NS,OG0017802,Ag,2363
Ag00001aa027356_T001,-0.9517638143471524,1,-0,NS,OG0001479,Ag,3512
Ag00001aa052362_T001,-0.3733272473940066,0.215393979935466,0.666766439001564,NS,OG0007677,Ag,2695
Ag00001aa123255_T003,0.5310694927259542,0.00720788863712781,2.1421919318867206,NS,NA,Ag,413
Ag00001aa097924_T001,2.25368678273227,0.00739857988744178,2.130851632462856,Up,OG0000288,Ag,21
Ag00001aa018953_T001,-0.7345631039509016,0.932220212381884,0.03048148493620075,NS,NA,Ag,3348
Ag00001aa100479_T001,0.03843618165610792,1,-0,NS,NA,Ag,1315
Ag00001aa090002_T001,0.05380644369579382,1,-0,NS,NA,Ag,1259
Ag00001aa027953_T002,0.11636475669178462,1,-0,NS,OG0001187,Ag,1076
Ag00001aa097239_T001,-0.09850554495242506,0.711677174662978,0.14771696290270936,NS,OG0001369,Ag,1758
Ag00001aa046989_T002,0.49364733397521016,1,-0,NS,OG0000012,Ag,449
Ag00001aa101488_T001,-0.3219280948873623,1,-0,NS,OG0003436,Ag,2510
Ag00001aa104577_T002,-0.4092782299901589,0.897423168910481,0.04700272241149734,NS,NA,Ag,2805
Ag00001aa032855_T002,-0.4363537305159361,0.798625464100395,0.09765684648079968,NS,NA,Ag,2890
Ag00001aa128785_T001,-0.0694518807521452,1,-0,NS,OG0002897,Ag,1659
Ag00001aa099248_T002,-0.05439229681862778,1,-0,NS,OG0001069,Ag,1604
Ag00001aa029536_T001,0.07313470463021537,1,-0,NS,OG0001338,Ag,1195
Ag00001aa060678_T004,-0.33278908751912917,0.330858242366004,0.4803580417080533,NS,OG0017951,Ag,2550
Ag00001aa009144_T001,2.035975743665129,1.4494282847679e-4,3.838803267925452,Up,NA,Ag,36
Ag00001aa132225_T001,-0.18442457113742744,1,-0,NS,OG0019661,Ag,2069
Ag00001aa089943_T001,-0.6688680777827979,0.0419953986088286,1.3767982921799529,NS,OG0006306,Ag,3277
Ag00001aa148737_T001,-0.05889368905356856,1,-0,NS,OG0037820,Ag,1620
Ag00001aa057014_T001,0.2821432287814984,0.116884350104151,0.9322436335635592,NS,OG0015397,Ag,709
Ag00001aa113104_T003,0.7865963618908067,0.00403003622526269,2.394691050047232,NS,OG0022089,Ag,276
Ag00001aa028565_T001,2.249445341085839,0.00405002597770291,2.392542191121913,Up,OG0009444,Ag,22
Ag00001aa021835_T003,0.269033146455237,0.721609381503713,0.1416978292510238,NS,OG0002921,Ag,733
Ag00001aa022644_T002,1.556797246592743,6.3001819711034e-4,3.200646906434554,Up,NA,Ag,99
Ag00001aa096012_T001,1.5089356618643954,0.24349623478192,0.6135077499568541,NS,OG0002524,Ag,108
Ag00001aa056275_T004,-0.02326977932284719,1,-0,NS,NA,Ag,1512
Ag00001aa006025_T001,0.2203299548795556,1,-0,NS,OG0001003,Ag,819
Ag00001aa114775_T001,0.11769504266975456,1,-0,NS,NA,Ag,1072
Ag00001aa013456_T001,0.08270258933024935,1,-0,NS,OG0002772,Ag,1169
Ag00001aa026564_T001,-0.06340917017606154,1,-0,NS,OG0007017,Ag,1635
Ag00001aa030359_T001,-1.0892673380970874,0.0145266243893336,1.8378352927497088,Down,OG0000305,Ag,3585
Ag00001aa068345_T001,0.3045110418099531,0.749688461994762,0.1251191730682088,NS,OG0013767,Ag,672
Ag00001aa105821_T001,-0.04990490582631392,1,-0,NS,NA,Ag,1592
Ag00001aa079216_T001,0.7311832415721999,0.843230724559967,0.07405357757774209,NS,NA,Ag,303
Ag00001aa107686_T001,0.23878685958711648,1,-0,NS,OG0007677,Ag,787
Ag00001aa041966_T001,0.18142064028014163,0.944979278837486,0.02457771443804084,NS,OG0015001,Ag,900
Ag00001aa054658_T001,-0.06190243892590685,1,-0,NS,OG0016230,Ag,1630
Ag00001aa009446_T001,0.15055967657538138,0.539771768056816,0.26778983429928455,NS,OG0003817,Ag,980
Ag00001aa022245_T002,0.25701061820602394,1,-0,NS,OG0013890,Ag,759
Ag00001aa030831_T001,-0.25670047211174335,0.300057342599574,0.5227957412976152,NS,NA,Ag,2309
Ag00001aa005265_T004,0.01435529297707005,1,-0,NS,OG0013548,Ag,1388
Ag00001aa085469_T003,-0.07704103576382801,1,-0,NS,OG0001000,Ag,1686
Ag00001aa063568_T003,-0.0694518807521452,1,-0,NS,NA,Ag,1659
Ag00001aa075355_T001,-1.4941090702700428,0.0736627956661162,1.1327518027316146,NS,OG0001124,Ag,3673
Ag00001aa009415_T001,0.1596291858212278,1,-0,NS,OG0013882,Ag,957
Ag00001aa005230_T002,0.00144197417390632,1,-0,NS,NA,Ag,1435
Ag00001aa101000_T001,0.1686420355588392,1,-0,NS,OG0005560,Ag,931
Ag00001aa021282_T001,-1.0028882793248266,0.0276804474952178,1.5578268931483423,Down,OG0010376,Ag,3547
Ag00001aa122367_T001,0.3080113145521776,1,-0,NS,NA,Ag,668
Ag00001aa031443_T003,-0.07248275380152368,1,-0,NS,OG0020218,Ag,1671
Ag00001aa142201_T003,0.9796595517158244,0.0664384994784752,1.1775801847031409,NS,NA,Ag,205
Ag00001aa007555_T001,-0.14720210718122878,1,-0,NS,OG0016230,Ag,1935
Ag00001aa144612_T001,-0.31293931166010763,0.0416047418108087,1.3808571687744726,NS,OG0005547,Ag,2487
Ag00001aa013646_T002,-0.09541956507868243,1,-0,NS,OG0000300,Ag,1745
Ag00001aa042113_T003,0.06350294230615795,1,-0,NS,OG0000316,Ag,1222
Ag00001aa125538_T001,0.2351143203763572,1,-0,NS,OG0005560,Ag,790
Ag00001aa068891_T001,0.42545930476535526,1,-0,NS,OG0000012,Ag,511
Ag00001aa134638_T001,0.0398402645317911,1,-0,NS,NA,Ag,1309
Ag00001aa035039_T002,-0.4619585466663364,0.163282673645782,0.7870598969488752,NS,NA,Ag,2944
Ag00001aa007991_T001,-0.25325728422226385,1,-0,NS,OG0023719,Ag,2297
Ag00001aa024039_T002,0.6182386555954547,0.330211803884025,0.4812074063304284,NS,NA,Ag,358
Ag00001aa070595_T001,-0.8211260418302049,0.122842367595967,0.9106518217962516,NS,OG0000017,Ag,3428
Ag00001aa155600_T001,-0.195946441032647,0.777868662485813,0.10909372431202384,NS,OG0000300,Ag,2115
Ag00001aa130436_T001,-0.1975999598851607,1,-0,NS,OG0003666,Ag,2121
Ag00001aa023539_T001,-0.17299399036102314,1,-0,NS,OG0013782,Ag,2037
Ag00001aa145278_T004,-0.3455644591546006,0.832269993338585,0.07973576313755862,NS,OG0005102,Ag,2596
Ag00001aa069229_T002,0.14665522211946516,1,-0,NS,OG0010963,Ag,994
Ag00001aa019452_T001,-0.6850135145314845,0.260309355304475,0.5845102234232288,NS,OG0027827,Ag,3292
Ag00001aa044512_T001,-0.14880066140670606,0.572898039010263,0.24192266430734224,NS,OG0005758,Ag,1940
Ag00001aa088465_T001,-0.1187269385707514,1,-0,NS,NA,Ag,1829
Ag00001aa107214_T002,0.09491164702546698,1,-0,NS,OG0022921,Ag,1134
Ag00001aa030231_T001,-0.16004041251046824,1,-0,NS,OG0007435,Ag,1983
Ag00001aa148189_T001,-0.23616354110904855,0.0948807897202051,1.022821709206415,NS,NA,Ag,2239
Ag00001aa086609_T001,-0.16004041251046824,1,-0,NS,OG0006520,Ag,1983
Ag00001aa009954_T001,0.1686420355588392,1,-0,NS,OG0002921,Ag,931
Ag00001aa032198_T001,0.44995748362800353,0.258092972721045,0.5882238201365683,NS,OG0020359,Ag,491
Ag00001aa051140_T001,-0.12186323337305248,0.361190955670995,0.4422631330854335,NS,OG0007435,Ag,1843
Ag00001aa146114_T001,-0.34923544088309766,0.626760215360637,0.2028985788877343,NS,OG0017802,Ag,2615
Ag00001aa083161_T002,-0.35291578737104634,0.142977415734822,0.8447325569149512,NS,NA,Ag,2629
Ag00001aa010710_T001,0.09356017616233782,1,-0,NS,OG0010399,Ag,1143
Ag00001aa148336_T001,-0.33642766458247736,0.787533293977791,0.10373107679526812,NS,OG0000037,Ag,2565
Ag00001aa155145_T001,-0.4422223286050742,0.156810442891718,0.8046250185697589,NS,NA,Ag,2900
Ag00001aa019885_T002,-0.05889368905356856,1,-0,NS,OG0001014,Ag,1620
Ag00001aa062938_T001,0.04823618565284762,1,-0,NS,OG0010824,Ag,1289
Ag00001aa021121_T001,-0.1281563514906822,1,-0,NS,OG0010399,Ag,1869
Ag00001aa106223_T001,0.35501626421954985,1,-0,NS,OG0013219,Ag,601
Ag00001aa094623_T001,-0.06039727964395627,1,-0,NS,OG0000434,Ag,1624
Ag00001aa140129_T001,0.45943161863729726,0.561928907764845,0.25031862556691614,NS,OG0021616,Ag,479
Ag00001aa139499_T001,0.2821432287814984,1,-0,NS,OG0011943,Ag,709
Ag00001aa089648_T001,-0.7833899312575583,0.297996347301935,0.5257890592671541,NS,OG0016960,Ag,3392
Ag00001aa053217_T001,0.1647862781433397,0.725913668927061,0.1391150257709614,NS,OG0010824,Ag,940
Ag00001aa122476_T001,1.56900492681818,0.123418797129278,0.9086186906445518,NS,OG0002524,Ag,95
Ag00001aa105012_T001,0.29513524900081806,0.736655936135272,0.1327353071583264,NS,OG0013767,Ag,693
Ag00001aa078823_T001,2.3801753117420255,0.00241271314796717,2.617494309114986,Up,OG0000288,Ag,14
Ag00001aa106450_T001,-0.488026018218199,0.17670647454619,0.7527475376003718,NS,NA,Ag,2995
Ag00001aa016721_T001,-0.9186603725480612,0.102621823379856,0.9887602730876234,NS,NA,Ag,3498
Ag00001aa067908_T001,0.3939652756602426,0.746542791859298,0.12694529345037195,NS,OG0000840,Ag,543
Ag00001aa106669_T001,-0.4073635713934228,0.451683735769091,0.3451655472356067,NS,OG0008918,Ag,2799
Ag00001aa060624_T001,-0.27578631324264175,0.149298411761207,0.8259448122817569,NS,NA,Ag,2363
Ag00001aa134669_T001,-0.8084373492992444,0.205219568472732,0.6877812299416415,NS,NA,Ag,3415
Ag00001aa046929_T002,0.35614381022527536,1,-0,NS,OG0004512,Ag,600
Ag00001aa048902_T001,-0.392137097168765,0.504788184818838,0.29689081883530216,NS,OG0013053,Ag,2752
Ag00001aa104247_T001,0.20914139783859167,1,-0,NS,OG0008377,Ag,842
Ag00001aa044413_T002,-0.2705559931663367,0.777868662485813,0.10909372431202384,NS,NA,Ag,2346
Ag00001aa046096_T002,0.3762903833370515,1,-0,NS,OG0002875,Ag,572
Ag00001aa151941_T001,-0.2463954637200048,1,-0,NS,OG0012092,Ag,2278
Ag00001aa037418_T001,-0.1942948151614887,1,-0,NS,OG0007807,Ag,2109
Ag00001aa049646_T001,-1.67116353577046,1,-0,NS,OG0000736,Ag,3694
Ag00001aa077312_T002,-1.7710274302398392,0.0339971105256325,1.4685579928430168,Down,OG0001124,Ag,3701
Ag00001aa011864_T001,0.08270258933024935,1,-0,NS,OG0009129,Ag,1169
Ag00001aa041179_T001,0.22774107583912812,1,-0,NS,OG0002101,Ag,801
Ag00001aa065570_T001,0.7990873060740036,0.364657679654637,0.43811463580587345,NS,OG0000840,Ag,269
Ag00001aa064575_T001,0.377401430785794,0.828128241453964,0.08190240446724627,NS,OG0018765,Ag,566
Ag00001aa078260_T001,1.5255677889013477,0.395020651487038,0.4033801990762824,NS,OG0018053,Ag,106
Ag00001aa026177_T001,0.552868871011303,0.0573278318429239,1.2416344830720016,NS,OG0019764,Ag,397
Ag00001aa143736_T001,2.125320473714413,0.00217309480965639,2.662921325491545,Up,OG0000288,Ag,26
Ag00001aa119311_T001,-0.8916428219095814,0.010319550664171,1.9863392124296888,NS,OG0007580,Ag,3478
Ag00001aa034194_T001,-0.16812275880832692,1,-0,NS,NA,Ag,2014
Ag00001aa077953_T001,-0.17788172527065546,1,-0,NS,OG0001369,Ag,2054
Ag00001aa048179_T001,-0.392137097168765,0.364455183242551,0.43835586890190154,NS,OG0007807,Ag,2752
Ag00001aa139326_T001,-0.19925537606322247,0.804285548059758,0.09458973492084329,NS,OG0004036,Ag,2127
Ag00001aa107339_T001,0.15185881672700494,1,-0,NS,OG0014077,Ag,977
Ag00001aa111974_T001,-0.25670047211174335,0.678364177187468,0.16853709421328697,NS,OG0019072,Ag,2309
Ag00001aa038828_T002,0.07176266930009127,1,-0,NS,OG0005831,Ag,1198
Ag00001aa025863_T001,0.05658352836636751,1,-0,NS,OG0011861,Ag,1247
Ag00001aa054113_T001,0.377401430785794,1,-0,NS,OG0006047,Ag,566
Ag00001aa004315_T001,-0.0709665213541436,1,-0,NS,OG0002772,Ag,1666
Ag00001aa052228_T002,0.04124298223188134,1,-0,NS,OG0020218,Ag,1305
Ag00001aa128988_T002,-0.12186323337305248,1,-0,NS,OG0008957,Ag,1843
Ag00001aa127853_T001,-0.5950968778548693,0.0262403316101048,1.581030680899706,NS,OG0008918,Ag,3180
Ag00001aa152083_T001,-0.4305089080412838,0.595890075817136,0.22483384742257917,NS,OG0001719,Ag,2877
Ag00001aa127458_T001,0.8155754288625726,1,-0,NS,OG0020760,Ag,256
Ag00001aa106882_T001,-1.5269924320838262,0.725913668927061,0.1391150257709614,NS,OG0000161,Ag,3676
Ag00001aa039812_T002,-0.22095044716254147,0.325905761207636,0.48690796221491056,NS,NA,Ag,2191
Ag00001aa064923_T003,0.2916035580305647,1,-0,NS,OG0022469,Ag,697
Ag00001aa088789_T001,0.22650852980867975,1,-0,NS,NA,Ag,804
Ag00001aa035013_T001,-0.17462139610706873,1,-0,NS,OG0003666,Ag,2042
Ag00001aa142492_T002,-0.3978282092466207,0.716671298812541,0.14467998776839483,NS,NA,Ag,2773
Ag00001aa034949_T001,-0.15521264992094003,1,-0,NS,OG0018363,Ag,1968
Ag00001aa002276_T001,-0.12343394124827904,1,-0,NS,OG0014682,Ag,1853
Ag00001aa111933_T001,2.541019153133559,0.00186323575114624,2.729732191295738,Up,OG0022470,Ag,7
Ag00001aa024101_T001,-1.265344566520995,0.291174986387506,0.5358459361600795,NS,OG0000014,Ag,3639
Ag00001aa002026_T001,0.03139519627553432,1,-0,NS,OG0019764,Ag,1337
Ag00001aa102856_T001,-0.07552000764097772,1,-0,NS,OG0013926,Ag,1680
Ag00001aa014966_T001,-0.4188898247744504,0.25510085972891,0.5932880777489227,NS,OG0022749,Ag,2841
Ag00001aa006010_T001,-0.29335894269059154,1,-0,NS,OG0010824,Ag,2424
Ag00001aa078471_T001,-0.03948828988097554,1,-0,NS,OG0008728,Ag,1559
Ag00001aa022334_T002,0.9456077031813722,0.0173201588829397,1.7614481283886785,NS,OG0027827,Ag,215
Ag00001aa156715_T001,-1.1046973786666932,0.244946226583561,0.6109292464977508,NS,OG0000820,Ag,3590
Ag00001aa019810_T001,0.8631455429893993,0.770581802351979,0.11318125126830277,NS,OG0020982,Ag,241
Ag00001aa076505_T001,0.2630344058337938,1,-0,NS,OG0001078,Ag,744
Ag00001aa052619_T001,0.607862902831235,1,-0,NS,OG0023572,Ag,368
Ag00001aa002437_T001,-0.3346072289581085,0.0536254453114337,1.270629088364415,NS,OG0009112,Ag,2558
Ag00001aa078276_T002,-0.42275246440684927,0.597149834475128,0.2239166837429529,NS,OG0001087,Ag,2861
Ag00001aa026817_T002,-0.4719288354212646,0.0383990467896524,1.4156795563390374,NS,NA,Ag,2961
Ag00001aa100198_T003,0.2702299072379977,0.597224893457665,0.2238620983582932,NS,OG0007367,Ag,732
Ag00001aa103584_T001,-0.732164607902385,0.0285377160833073,1.5445807870765589,NS,OG0007921,Ag,3343
Ag00001aa024106_T001,-0.09541956507868243,1,-0,NS,OG0002770,Ag,1745
Ag00001aa078974_T001,-1.3883554566263383,0.0727750809603023,1.1380173027480591,NS,OG0000014,Ag,3661
Ag00001aa011541_T001,-0.17625063969172725,1,-0,NS,OG0014682,Ag,2049
Ag00001aa083890_T001,0.6406209280356976,0.326579095688125,0.4860116178781331,NS,NA,Ag,346
Ag00001aa153960_T002,0.08814159686901755,1,-0,NS,NA,Ag,1153
Ag00001aa078514_T004,-0.7249929525001302,0.0148970490848774,1.8268997512573144,NS,OG0008733,Ag,3336
Ag00001aa117510_T001,-0.4188898247744504,0.364725178638086,0.4380342543277611,NS,OG0011526,Ag,2841
Ag00001aa117299_T001,-0.496142467422571,0.00892797863304662,2.0492468577838543,NS,OG0014331,Ag,3009
Ag00001aa089422_T001,-0.2618807112174235,1,-0,NS,OG0005547,Ag,2325
Ag00001aa127438_T001,0.01006368334469748,1,-0,NS,OG0014461,Ag,1402
Ag00001aa090486_T004,0.9275172461984764,0.0957015732213197,1.0190809228739184,NS,OG0022089,Ag,220
Ag00001aa118909_T001,-0.265344566520995,0.498932673293981,0.301958054756647,NS,OG0008728,Ag,2332
Ag00001aa002239_T001,-1.2618807112174235,0.0470481969298305,1.3274570157740235,Down,OG0000014,Ag,3638
Ag00001aa005319_T002,-0.17625063969172725,0.864367076482928,0.06330178363759183,NS,NA,Ag,2049
Ag00001aa085317_T003,-0.10780328953451485,1,-0,NS,OG0014026,Ag,1792
Ag00001aa082523_T001,0.18523225423016085,1,-0,NS,OG0020698,Ag,889
Ag00001aa065361_T001,-0.12973392960401728,0.781698118635393,0.1069609332869022,NS,OG0015904,Ag,1871
Ag00001aa125357_T001,0.4103411046140874,1,-0,NS,OG0007321,Ag,525
Ag00001aa070337_T001,0.11769504266975456,1,-0,NS,OG0002101,Ag,1072
Ag00001aa125700_T001,-0.4739311883324124,1,-0,NS,OG0005547,Ag,2966
Ag00001aa119757_T001,0.3091761874785146,1,-0,NS,NA,Ag,666
Ag00001aa063596_T001,0.05519565424212462,1,-0,NS,NA,Ag,1250
Ag00001aa018572_T001,0.05380644369579382,1,-0,NS,OG0004804,Ag,1259
Ag00001aa121589_T001,-0.4073635713934228,0.258092972721045,0.5882238201365683,NS,NA,Ag,2799
Ag00001aa102518_T001,-1.2209504471625414,0.0534853094637296,1.271765487043104,NS,OG0013887,Ag,3624
Ag00001aa055023_T001,0.01149563883782943,1,-0,NS,OG0001338,Ag,1398
Ag00001aa013419_T001,-0.2125675354831321,0.943876232415294,0.02508494966703892,NS,OG0002770,Ag,2166
Ag00001aa024074_T001,-0.1109159014018506,0.38979609318522,0.40916251800598985,NS,OG0002772,Ag,1802
Ag00001aa004466_T001,-0.5777669993169522,1,-0,NS,OG0000596,Ag,3150
Ag00001aa061127_T001,-0.09850554495242506,1,-0,NS,OG0005717,Ag,1758
Ag00001aa101350_T001,0.2078928516413329,0.545527512071895,0.2631833421614047,NS,OG0001338,Ag,843
Ag00001aa114946_T001,-0.15521264992094003,1,-0,NS,OG0002866,Ag,1968
Ag00001aa138266_T001,-0.3346072289581085,0.396432382796929,0.4018308771544719,NS,OG0017682,Ag,2558
Ag00001aa014453_T001,2.3881895371560837,0.0182821379212072,1.7379730190457292,Up,OG0000288,Ag,13
Ag00001aa006158_T002,-0.00868224309980088,1,-0,NS,OG0006237,Ag,1459
Ag00001aa026356_T001,1.3368546391254652,0.130527594795155,0.8842976645679929,NS,OG0010361,Ag,133
Ag00001aa022096_T002,-0.27578631324264175,0.315064577095113,0.5016004220780085,NS,OG0011590,Ag,2363
Ag00001aa030675_T001,-1.1202942337177118,0.0536254453114337,1.270629088364415,NS,NA,Ag,3598
Ag00001aa049647_T001,-1.639354797539784,1,-0,NS,NA,Ag,3689
Ag00001aa003699_T001,-0.5125136506514639,0.538582870710414,0.2687474631678127,NS,OG0000047,Ag,3036
Ag00001aa065033_T001,-0.29512803554364725,0.627344416087216,0.20249396325381197,NS,OG0006409,Ag,2432
Ag00001aa043747_T004,0.4070807754505007,0.566109415057834,0.24709962223311993,NS,NA,Ag,531
Ag00001aa020846_T001,0.03843618165610792,1,-0,NS,OG0023719,Ag,1315
Ag00001aa090528_T001,-1.7321646079023851,0.00892797863304662,2.0492468577838543,Down,NA,Ag,3699
Ag00001aa066192_T001,-0.12029423371771177,0.893498609002903,0.04890611926671278,NS,OG0002061,Ag,1836
Ag00001aa108923_T001,-2.1909972250609138,7.5989853017634e-4,3.1192443955173226,Down,OG0012873,Ag,3724
Ag00001aa006924_T001,-0.2108967824986185,1,-0,NS,NA,Ag,2163
Ag00001aa046278_T001,1.474565834538475,0.00679640020265467,2.1677210558348885,Up,OG0018059,Ag,116
Ag00001aa075366_T003,0.38736254083599553,1,-0,NS,OG0001003,Ag,552
Ag00001aa064210_T002,0.1348780543431117,1,-0,NS,OG0008377,Ag,1020
Ag00001aa097250_T001,-1.5691795034802285,0.943581750507114,0.02522046724670191,NS,OG0000161,Ag,3682
Ag00001aa126953_T002,-0.17299399036102314,1,-0,NS,OG0012426,Ag,2037
Ag00001aa020046_T001,0.48645695576873105,0.106499948373213,0.9726506027532636,NS,OG0016503,Ag,457
Ag00001aa032161_T001,-0.5084034055895519,0.522138298112015,0.28221445072969925,NS,OG0007637,Ag,3029
Ag00001aa095030_T001,-1,0.733355831960551,0.13468524997050152,NS,OG0002600,Ag,3545
Ag00001aa029075_T001,-1.662003536484984,0.0681315114375274,1.1666519765134586,NS,OG0030217,Ag,3693
Ag00001aa137018_T001,-0.5395195299599892,0.129628506172894,0.8872994837103492,NS,OG0006761,Ag,3079
Ag00001aa092668_T001,-0.3733272473940066,0.826887884484081,0.08255337128264262,NS,NA,Ag,2695
Ag00001aa055585_T001,0.11370049916472832,1,-0,NS,OG0001221,Ag,1081
Ag00001aa135086_T001,-0.01595757390297624,1,-0,NS,OG0014856,Ag,1491
Ag00001aa069992_T001,-0.1124747292584125,1,-0,NS,OG0004186,Ag,1809
Ag00001aa012578_T002,0.09761079662642232,1,-0,NS,NA,Ag,1127
Ag00001aa061282_T001,-0.10935875603655625,1,-0,NS,NA,Ag,1796
Ag00001aa102068_T001,-0.21759143507262677,1,-0,NS,NA,Ag,2182
Ag00001aa009888_T001,1.3561438102252754,0.0386516085968259,1.412832426967191,Up,OG0021022,Ag,129
Ag00001aa111862_T002,-0.3827015171591536,1,-0,NS,OG0006409,Ag,2724
Ag00001aa060591_T001,-0.9742624385863916,0.0098668374467916,2.0058220266109945,NS,NA,Ag,3530
Ag00001aa019017_T001,1.05797006863733,0.0113333776272105,1.9456406403348625,Up,OG0021022,Ag,185
Ag00001aa123622_T001,0.0676387168753633,1,-0,NS,NA,Ag,1213
Ag00001aa054066_T001,0.05102400302446689,1,-0,NS,OG0006210,Ag,1275
Ag00001aa156538_T001,1.8675011509223944,0.031423668161717,1.5027431200787391,Up,OG0000110,Ag,51
Ag00001aa025279_T001,0.42115596066222344,0.152509511745053,0.8167030693036298,NS,OG0006873,Ag,517
Ag00001aa071304_T001,-0.5002178798526883,0.821784787801321,0.08524190229913074,NS,OG0000047,Ag,3018
Ag00001aa011032_T001,1.488515008957812,0.329108721115551,0.4826606090998042,NS,NA,Ag,112
Ag00001aa102038_T001,-0.2276920250415967,1,-0,NS,OG0013847,Ag,2207
Ag00001aa000539_T001,0.02856915219677092,1,-0,NS,OG0017331,Ag,1348
Ag00001aa032985_T001,0.1915626507007556,1,-0,NS,OG0000620,Ag,873
Ag00001aa001425_T002,1.511973981781801,0.0880503297045813,1.0552690134773717,NS,NA,Ag,107
Ag00001aa046697_T001,-0.33097323449036925,0.306587119364855,0.5134460950989799,NS,OG0007637,Ag,2543
Ag00001aa117671_T001,-0.3959286763311392,0.964062228116787,0.01589493242962977,NS,NA,Ag,2765
Ag00001aa051850_T001,0.3493652775942134,0.162655321288665,0.7887317241527948,NS,OG0015342,Ag,609
Ag00001aa044369_T001,0.8131141913462889,0.756385530124366,0.12125678792754052,NS,OG0023572,Ag,259
Ag00001aa123087_T001,0.18650055764449475,1,-0,NS,OG0025076,Ag,884
Ag00001aa009461_T002,-0.0694518807521452,1,-0,NS,OG0008530,Ag,1659
Ag00001aa015828_T002,-0.12186323337305248,1,-0,NS,OG0005831,Ag,1843
Ag00001aa136467_T001,-0.4305089080412838,1,-0,NS,OG0005989,Ag,2877
Ag00001aa010828_T001,0.05380644369579382,1,-0,NS,OG0000017,Ag,1259
Ag00001aa069526_T001,-0.4150374992788438,0.914415094293681,0.03885661363382817,NS,OG0019072,Ag,2826
Ag00001aa081981_T001,-0.08620103504930393,1,-0,NS,OG0014218,Ag,1721
Ag00001aa140871_T001,0.38294386956899057,1,-0,NS,OG0000620,Ag,557
Ag00001aa105582_T001,-0.12343394124827904,1,-0,NS,NA,Ag,1853
