"gene_td","gene_zm","log2FC_protein","log2FC_RNA","padj_RNA","DAP","DEG","highlight"
"Td00001aa012774","Zm00001eb424940",0.282659639838715,0.0190907631237006,0.981841632719799,"NS","NS","NS"
"Td00001aa012779","Zm00001eb424850",0.0685696203471577,0.249127109741442,0.732349219286587,"NS","NS","NS"
"Td00001aa012809","Zm00001eb424620",0.97686928361051,0.584522843580637,0.301909530032432,"NS","NS","NS"
"Td00001aa012816","Zm00001eb424560",0.229710856953986,0.450991904242802,0.39146144140264,"NS","NS","NS"
"Td00001aa012823","Zm00001eb424480",0.102128716412489,0.210440086089949,0.782067649069486,"NS","NS","NS"
"Td00001aa012842","Zm00001eb424310",-0.270663388523035,0.239498602401008,0.694676556957806,"NS","NS","NS"
"Td00001aa012879","Zm00001eb423920",-0.222025305024062,-0.275030683382971,0.801435733538386,"NS","NS","NS"
"Td00001aa012911","Zm00001eb423470",0.613687768380738,-0.447911900961541,0.825786888763847,"NS","NS","NS"
"Td00001aa012978","Zm00001eb422640",-0.170648587370878,0.113426231567103,0.90058214198763,"NS","NS","NS"
"Td00001aa013007","Zm00001eb422400",-8.45277344110051e-05,-1.00803425229719,0.618569725343685,"NS","NS","NS"
"Td00001aa013013","Zm00001eb422340",-0.0481783833096967,0.0587256587005054,0.934913386734098,"NS","NS","NS"
"Td00001aa013076","Zm00001eb421600",-0.0801794565270248,-0.358750739014896,0.60509570241943,"NS","NS","NS"
"Td00001aa013127","Zm00001eb421290",0.218812659964276,-0.0384189590613456,0.966653690196546,"NS","NS","NS"
"Td00001aa013141","Zm00001eb421170",0.382561815130937,0.214154067740995,0.707847086605617,"NS","NS","NS"
"Td00001aa013158","Zm00001eb421090",-0.0225346936723997,-0.0100140803525256,0.991947307257645,"NS","NS","NS"
"Td00001aa013176","Zm00001eb420880",0.04103878892005,0.143559274865699,0.817700617335307,"NS","NS","NS"
"Td00001aa013204","Zm00001eb420610",-0.48364037442976,-1.35797909962905,0.0029397679503656,"NS","Down","NS"
"Td00001aa013205","Zm00001eb420600",-0.358915440928455,-0.421937730931923,0.457212398849141,"NS","NS","NS"
"Td00001aa013262","Zm00001eb420190",-0.160933856205415,-1.4266333872697,0.124626678108845,"NS","NS","NS"
"Td00001aa013293","Zm00001eb419790",-0.239788176695198,-0.218278383632042,0.75070039306369,"NS","NS","NS"
"Td00001aa013332","Zm00001eb419520",-0.590194166620682,-1.53403769692577,NA,"NS",NA,"NS"
"Td00001aa013334","Zm00001eb419510",0.50825362744252,-0.761976325738878,0.232140409390055,"NS","NS","NS"
"Td00001aa013344","Zm00001eb419480",-0.27993871241918,-0.576913643960996,0.266548735070805,"NS","NS","NS"
"Td00001aa013359","Zm00001eb419210",0.34270458617145,0.801739093255651,0.511121437950553,"NS","NS","NS"
"Td00001aa013413","Zm00001eb000320",-0.17163040780032,0.128935408553245,0.83483203892422,"NS","NS","NS"
"Td00001aa013419","Zm00001eb000340",-0.0333141786957684,0.326875965102862,0.56165401543083,"NS","NS","NS"
"Td00001aa013433","Zm00001eb000480",-0.0293592126874227,0.566245924046125,0.356352742780584,"NS","NS","NS"
"Td00001aa013454","Zm00001eb000620",0.0540765184222785,-0.876270738117644,0.401480377320256,"NS","NS","NS"
"Td00001aa013466","Zm00001eb000700",-0.351975230522434,-0.159212791661073,0.784644437796662,"NS","NS","NS"
"Td00001aa013477","Zm00001eb000800",-0.510103358933433,-0.976797758424378,0.350145801569099,"NS","NS","NS"
"Td00001aa013480","Zm00001eb000840",-1.28486107499827,-0.442228237476597,0.53196266074869,"Down","NS","NS"
"Td00001aa013482","Zm00001eb000860",-0.406185259211312,0.0101388033154827,0.989572904094806,"NS","NS","NS"
"Td00001aa013498","Zm00001eb001000",-0.382603009991126,0.336419827875065,0.588982592631603,"NS","NS","NS"
"Td00001aa013516","Zm00001eb001180",-0.066404253846007,-0.337373831762108,0.728145565036203,"NS","NS","NS"
"Td00001aa013521","Zm00001eb001240",-0.0423975250788817,-0.065047377302163,0.932504251215236,"NS","NS","NS"
"Td00001aa013532","Zm00001eb001400",-0.242654249901896,0.37495281743409,0.585047935905401,"NS","NS","NS"
"Td00001aa013562","Zm00001eb001650",0.0904438686986581,0.00214126619083229,0.998197009392528,"NS","NS","NS"
"Td00001aa013579","Zm00001eb001840",0.115516437741839,3.33813293396484,0.0180536526278883,"NS","Up","NS"
"Td00001aa013609","Zm00001eb002060",0.0364918535544606,0.463820475333341,0.385912578532039,"NS","NS","NS"
"Td00001aa013626","Zm00001eb002220",-0.045650756104015,0.108689245456012,0.869278714784962,"NS","NS","NS"
"Td00001aa013660","Zm00001eb002570",0.0300034250884621,0.901488144242834,0.037414755563392,"NS","NS","NS"
"Td00001aa013672","Zm00001eb002780",-1.04515713291076,0.268389363414618,0.650926452264882,"Down","NS","NS"
"Td00001aa013673","Zm00001eb002790",-0.921312925420386,0.071698573808431,0.918815683812808,"NS","NS","NS"
"Td00001aa013674","Zm00001eb002800",-0.872420334933042,-0.131070464561641,0.856823786210309,"NS","NS","NS"
"Td00001aa013675","Zm00001eb002810",-0.782188375131578,-0.23021474514923,0.725310098444539,"NS","NS","NS"
"Td00001aa013685","Zm00001eb002950",0.613697199593194,0.880305047313185,0.573362227861769,"NS","NS","NS"
"Td00001aa013686","Zm00001eb002960",-0.110879546646103,0.285412366125231,0.604386133542227,"NS","NS","NS"
"Td00001aa013691","Zm00001eb003070",-0.144524384499715,0.0780472844241086,0.928892455365892,"NS","NS","NS"
"Td00001aa013719","Zm00001eb003350",0.371681977079171,-0.0590350167337019,0.933618750137751,"NS","NS","NS"
"Td00001aa013725","Zm00001eb003440",1.31653818290355,0.765543738819857,0.182583635465287,"Up","NS","NS"
"Td00001aa013761","Zm00001eb003760",-0.408380984846996,-2.54187184422118,0.00122801259028229,"NS","Down","NS"
"Td00001aa013783","Zm00001eb004030",-0.301706488224299,0.223636893068464,0.716183439939242,"NS","NS","NS"
"Td00001aa013792","Zm00001eb004170",0.501107464995915,0.586957036613935,0.188388002417787,"NS","NS","NS"
"Td00001aa013819","Zm00001eb004400",0.0730905258881014,-0.292538536252964,0.765140114498072,"NS","NS","NS"
"Td00001aa013843","Zm00001eb004660",0.370356165512905,0.0225791205850503,0.975669918580355,"NS","NS","NS"
"Td00001aa013887","Zm00001eb005140",-0.11594616305594,-0.751650936377351,0.153000904452333,"NS","NS","NS"
"Td00001aa013906","Zm00001eb005330",-0.243644515364981,0.98264130641825,0.0483223701301466,"NS","NS","NS"
"Td00001aa013911","Zm00001eb005370",-0.191118700841894,-0.130557191205182,0.885990476278686,"NS","NS","NS"
"Td00001aa013924","Zm00001eb005550",-0.0550376633025175,0.398286202964102,0.534017673206216,"NS","NS","NS"
"Td00001aa013939","Zm00001eb005660",0.0296321731183762,0.117930419220508,0.844074929984065,"NS","NS","NS"
"Td00001aa013963","Zm00001eb005920",0.0332619603982709,0.402808080143413,0.59562821943639,"NS","NS","NS"
"Td00001aa014014","Zm00001eb006510",0.138328444295762,0.487286009664328,0.455947886699641,"NS","NS","NS"
"Td00001aa014017","Zm00001eb006530",-0.561783263684636,-0.678714650765363,0.279108835591175,"NS","NS","NS"
"Td00001aa014018","Zm00001eb006540",-0.348761297947047,-0.384914803772408,0.66312128741259,"NS","NS","NS"
"Td00001aa014068","Zm00001eb007060",0.0598398373751825,1.44589573432196,3.31860679867264e-05,"NS","Up","NS"
"Td00001aa014113","Zm00001eb007730",-0.183552548572086,0.0823760682069081,0.914914200416802,"NS","NS","NS"
"Td00001aa014127","Zm00001eb007860",0.207990863837221,-0.0462953425887534,0.958239483763127,"NS","NS","NS"
"Td00001aa014170","Zm00001eb008360",1.00282465838104,0.247002328139837,0.682024930177067,"NS","NS","NS"
"Td00001aa014171","Zm00001eb008370",-0.206523110286229,-0.111818707050273,0.880431578719068,"NS","NS","NS"
"Td00001aa014184","Zm00001eb008490",-0.196263051265476,0.549948489357601,0.406473443490567,"NS","NS","NS"
"Td00001aa014188","Zm00001eb008530",-0.43215539053463,-0.695467719286185,0.448447688076222,"NS","NS","NS"
"Td00001aa014189","Zm00001eb008550",0.0655583721047127,0.335951191104436,0.541671347426192,"NS","NS","NS"
"Td00001aa014206","Zm00001eb008700",0.113616966519132,-0.229321855463107,0.770069574764587,"NS","NS","NS"
"Td00001aa014214","Zm00001eb008780",0.0475255389322779,-0.0487280412837225,0.962836752730345,"NS","NS","NS"
"Td00001aa014231","Zm00001eb008930",-0.772571909378531,-0.732504025208672,0.147914070428914,"NS","NS","NS"
"Td00001aa014246","Zm00001eb009100",-0.469771151854758,-0.146630892695592,0.854402317842979,"NS","NS","NS"
"Td00001aa014253","Zm00001eb009160",0.546714250343145,0.175030488362802,0.758952462420914,"NS","NS","NS"
"Td00001aa014265","Zm00001eb009340",0.141329587442917,0.363566796078104,0.687186311858532,"NS","NS","NS"
"Td00001aa014316","Zm00001eb010030",-1.06175343640377,-0.0294545812594391,0.968277589713183,"Down","NS","NS"
"Td00001aa014317","Zm00001eb010040",0.898772801084563,0.470729089985753,0.331407659263987,"NS","NS","NS"
"Td00001aa014333","Zm00001eb010200",0.246079147067716,0.0271883383235885,0.976534721527099,"NS","NS","NS"
"Td00001aa014362","Zm00001eb010530",3.43006221938039,-0.787204510799103,0.685712713057012,"Up","NS","NS"
"Td00001aa014389","Zm00001eb010790",-0.128065198355304,-0.0176060209368644,0.990144459318472,"NS","NS","NS"
"Td00001aa014391","Zm00001eb010810",-0.43032354808094,0.0919038658324622,0.905891942925529,"NS","NS","NS"
"Td00001aa014405","Zm00001eb011010",-0.385990386456214,0.393966299101469,0.403836407794905,"NS","NS","NS"
"Td00001aa014408","Zm00001eb011020",0.287446324226601,0.202326411302166,0.763371671685619,"NS","NS","NS"
"Td00001aa014411","Zm00001eb011050",-0.772009938329833,-0.986713990108004,0.152699145295844,"NS","NS","NS"
"Td00001aa014422","Zm00001eb011150",-0.285008527833626,0.191894305087323,0.801737087934771,"NS","NS","NS"
"Td00001aa014448","Zm00001eb011490",0.0258953827518345,-0.302266785813804,0.699118003610745,"NS","NS","NS"
"Td00001aa014462","Zm00001eb011670",0.0795554603755523,0.642496922834393,0.187600630148796,"NS","NS","NS"
"Td00001aa014474","Zm00001eb011800",0.03759835970155,0.124365870460559,0.84657307747678,"NS","NS","NS"
"Td00001aa014495","Zm00001eb012060",0.283247896257205,0.277651938030995,0.655491141135736,"NS","NS","NS"
"Td00001aa014505","Zm00001eb012140",0.0282626315297885,0.622811564049092,0.277434930870643,"NS","NS","NS"
"Td00001aa014521","Zm00001eb012300",-0.254552036096549,0.332481712366953,0.656364314057837,"NS","NS","NS"
"Td00001aa014529","Zm00001eb012390",-0.687476660943542,0.92085770074107,0.014203425618368,"NS","NS","NS"
"Td00001aa014550","Zm00001eb012580",-0.674269135028379,-1.35265298495227,0.180840586805816,"NS","NS","NS"
"Td00001aa014554","Zm00001eb012600",0.25109176814939,0.247212786903997,0.672717241663825,"NS","NS","NS"
"Td00001aa014580","Zm00001eb012860",0.179062321312784,0.914918586417491,0.54066073706976,"NS","NS","NS"
"Td00001aa014588","Zm00001eb012920",0.699027579185838,-0.556809564209836,0.447296796176786,"NS","NS","NS"
"Td00001aa014607","Zm00001eb397180",-0.0541268093030016,0.722758763908781,0.117625444455273,"NS","NS","NS"
"Td00001aa014621","Zm00001eb013220",-0.869483018130311,-0.450320652756939,0.588205332698638,"NS","NS","NS"
"Td00001aa014625","Zm00001eb013270",0.361674160188422,-0.31544072120833,0.6399291460141,"NS","NS","NS"
"Td00001aa014638","Zm00001eb013460",0.224480545430351,0.371474367769549,0.578387495245638,"NS","NS","NS"
"Td00001aa014643","Zm00001eb013490",0.183997765503933,0.361029310674828,0.579924036910075,"NS","NS","NS"
"Td00001aa014647","Zm00001eb013520",-0.00838596011080149,0.169470865040489,0.80540244337848,"NS","NS","NS"
"Td00001aa014665","Zm00001eb013710",0.272198847598956,-0.00936862112714237,0.990144459318472,"NS","NS","NS"
"Td00001aa014670","Zm00001eb013760",0.199245757807352,-0.0215883968239545,0.984384885358594,"NS","NS","NS"
"Td00001aa014685","Zm00001eb013940",-0.407480815819272,0.727332325137093,0.224036693952526,"NS","NS","NS"
"Td00001aa014689","Zm00001eb013990",0.823673659918,0.311569246041274,0.823989877726074,"NS","NS","NS"
"Td00001aa014741","Zm00001eb014750",-0.0999183948458604,-0.288134285348945,0.740689402588003,"NS","NS","NS"
"Td00001aa014750","Zm00001eb014850",-0.12290551612132,0.630526179363712,0.364858608772298,"NS","NS","NS"
"Td00001aa014754","Zm00001eb014890",0.15270014855029,0.272143136585776,0.710193328407917,"NS","NS","NS"
"Td00001aa014755","Zm00001eb014900",0.127552302100219,-0.354737247361848,0.614101142158935,"NS","NS","NS"
"Td00001aa014772","Zm00001eb015040",0.0763448840933082,-0.0176019162946374,0.985460307015301,"NS","NS","NS"
"Td00001aa014774","Zm00001eb015060",-0.0018836994111545,0.54341291532251,0.377206681297881,"NS","NS","NS"
"Td00001aa014788","Zm00001eb015230",-0.323114107017237,-0.313868703061041,0.787417253459518,"NS","NS","NS"
"Td00001aa014789","Zm00001eb015240",-0.514468918849881,0.849227515478743,0.407695958861956,"NS","NS","NS"
"Td00001aa014800","Zm00001eb015330",-0.236152829905942,0.636670973186335,0.189912451995093,"NS","NS","NS"
"Td00001aa014808","Zm00001eb015470",-0.0654521528933558,0.143901076134472,0.834864118551853,"NS","NS","NS"
"Td00001aa014817","Zm00001eb015620",0.662659508710166,0.775170525812493,0.167341081353455,"NS","NS","NS"
"Td00001aa014836","Zm00001eb015840",-0.364753501898473,-0.493901506134751,0.494935375200946,"NS","NS","NS"
"Td00001aa014840","Zm00001eb015880",0.690278863357163,0.0893425975530082,0.927476770543645,"NS","NS","NS"
"Td00001aa014847","Zm00001eb015930",-1.43104495716962,0.611686278093089,0.244491641394112,"Down","NS","NS"
"Td00001aa014861","Zm00001eb016110",0.136391686942388,0.40966984123522,0.399944670553714,"NS","NS","NS"
"Td00001aa014867","Zm00001eb016170",-0.00227761413499955,0.55540561283062,0.400860827684116,"NS","NS","NS"
"Td00001aa014873","Zm00001eb016240",-0.440321953413879,0.189915389579554,0.803498541986492,"NS","NS","NS"
"Td00001aa014922","Zm00001eb016670",-0.0189275797348963,0.272115516661419,0.680568242156106,"NS","NS","NS"
"Td00001aa014943","Zm00001eb016940",0.391122504199407,0.487796146936696,0.392625927147852,"NS","NS","NS"
"Td00001aa014951","Zm00001eb017050",0.265706990916345,0.134668971884156,0.864352418801545,"NS","NS","NS"
"Td00001aa014960","Zm00001eb017130",-0.24078726056384,-0.296736259721531,0.689341059477063,"NS","NS","NS"
"Td00001aa014970","Zm00001eb017230",-0.395575771817535,-1.03816609289919,0.592459255792072,"NS","NS","NS"
"Td00001aa014977","Zm00001eb017330",-0.549515555995086,-0.813621341895343,0.410203466322205,"NS","NS","NS"
"Td00001aa014980","Zm00001eb017400",-0.0983562932066646,-0.877227471652358,0.71868362636988,"NS","NS","NS"
"Td00001aa014986","Zm00001eb017520",-0.0715309985936546,0.432780097888889,0.458436193793126,"NS","NS","NS"
"Td00001aa015117","Zm00001eb018960",-1.07216654582605,1.20899476501852,0.465210826561273,"Down","NS","NS"
"Td00001aa015138","Zm00001eb019210",0.260368250146477,-0.745656849058702,0.683319709019902,"NS","NS","NS"
"Td00001aa015176","Zm00001eb019510",-0.243628073391946,0.0738179233376511,0.934415941594032,"NS","NS","NS"
"Td00001aa015178","Zm00001eb019520",-0.0816303340082067,0.029873075716155,0.973831483546127,"NS","NS","NS"
"Td00001aa015181","Zm00001eb019530",0.0995370048533075,0.0914742066298511,0.928336019195577,"NS","NS","NS"
"Td00001aa015258","Zm00001eb020330",0.695570564479652,0.372026101920014,0.633082390370513,"NS","NS","NS"
"Td00001aa015265","Zm00001eb020370",0.218466941550524,0.512859885162075,0.403032977698547,"NS","NS","NS"
"Td00001aa015308","Zm00001eb020790",-0.930998431052162,-1.57819955409663,0.027415913924521,"NS","Down","NS"
"Td00001aa015328","Zm00001eb021020",-0.010678520909917,-0.568171391454079,0.656364314057837,"NS","NS","NS"
"Td00001aa015350","Zm00001eb021240",-0.158912987403952,0.202212044273749,0.776339186844416,"NS","NS","NS"
"Td00001aa015352","Zm00001eb021270",-0.498232729102594,-0.0143352429815907,0.992126389541945,"NS","NS","NS"
"Td00001aa015444","Zm00001eb022570",-0.798642804009366,0.437712947155365,0.685200943033618,"NS","NS","NS"
"Td00001aa015495","Zm00001eb022930",-0.14576612069697,0.210106365197864,0.801205319562072,"NS","NS","NS"
"Td00001aa015586","Zm00001eb023820",-0.370005920355048,0.211940783275137,0.705127848086735,"NS","NS","NS"
"Td00001aa015608","Zm00001eb024030",0.675588236255427,-0.86821015764016,0.338249691338207,"NS","NS","NS"
"Td00001aa015612","Zm00001eb024130",-0.250648920249638,-0.078556906133982,0.919185785577499,"NS","NS","NS"
"Td00001aa015617","Zm00001eb024200",0.117372928323953,0.307358203492969,0.60144673403278,"NS","NS","NS"
"Td00001aa015619","Zm00001eb024230",-1.00406266168774,0.219326221530622,0.712021558237896,"Down","NS","NS"
"Td00001aa015624","Zm00001eb024280",-0.808949841884235,0.655165809958569,0.0876262835576743,"NS","NS","NS"
"Td00001aa015631","Zm00001eb390320",0.486190830815577,-0.84140389428577,0.559988387858073,"NS","NS","NS"
"Td00001aa015632","Zm00001eb024330",-0.978944735477149,0.571733615996977,0.361860166739407,"NS","NS","NS"
"Td00001aa015644","Zm00001eb024450",0.629656967121813,-0.34600127617432,0.706911234328864,"NS","NS","NS"
"Td00001aa015645","Zm00001eb024460",-0.116540015827565,-0.825587580207739,0.125962660689448,"NS","NS","NS"
"Td00001aa015658","Zm00001eb024700",-0.0814499528697575,1.08403418466977,0.0239444918833994,"NS","Up","NS"
"Td00001aa015663","Zm00001eb024800",-0.212912942363817,-0.211081959575896,0.762467912041458,"NS","NS","NS"
"Td00001aa015695","Zm00001eb025210",-0.146967393941731,-0.136044751246508,0.926795339883377,"NS","NS","NS"
"Td00001aa015706","Zm00001eb025390",0.0293000002785787,-1.11126547546448,0.055250987720319,"NS","NS","NS"
"Td00001aa015709","Zm00001eb025460",-0.644671277658863,0.31276936074932,0.696722554483335,"NS","NS","NS"
"Td00001aa015748","Zm00001eb025800",-0.13500087135189,0.541321387097424,0.306236373108844,"NS","NS","NS"
"Td00001aa015826","Zm00001eb026690",-0.81223935581897,0.0915151418346413,0.923607891549024,"NS","NS","NS"
"Td00001aa015844","Zm00001eb026940",0.152791633151198,0.588087927425804,0.164825882777586,"NS","NS","NS"
"Td00001aa015872","Zm00001eb210150",0.00441529484203801,0.0089225327685124,0.992381123269739,"NS","NS","NS"
"Td00001aa015898","Zm00001eb209960",-0.19529594235002,-0.0745502732200925,0.906531376690325,"NS","NS","NS"
"Td00001aa015927","Zm00001eb209770",-0.675340112384368,-0.285758347776521,0.616098303390122,"NS","NS","NS"
"Td00001aa015928","Zm00001eb209760",-0.423537762064787,3.46072258448538,2.84280082906929e-13,"NS","Up","NS"
"Td00001aa015942","Zm00001eb209550",0.32159061175634,-1.34584856001033,0.004502289691523,"NS","Down","NS"
"Td00001aa015946","Zm00001eb209270",0.075566133859483,0.261132486337657,0.787896991901995,"NS","NS","NS"
"Td00001aa015954","Zm00001eb209380",-0.368540584755712,-0.3518978069019,0.65711519858903,"NS","NS","NS"
"Td00001aa015991","Zm00001eb209000",-0.153360879797653,0.110431113644942,0.871793706912429,"NS","NS","NS"
"Td00001aa016015","Zm00001eb208760",0.310177230649823,0.274526642941542,0.747696798947852,"NS","NS","NS"
"Td00001aa016019","Zm00001eb208570",0.0418975427228815,-0.729181941094061,0.163857725985019,"NS","NS","NS"
"Td00001aa016032","Zm00001eb208440",-0.210995295031791,0.331048264232975,0.558733737832863,"NS","NS","NS"
"Td00001aa016034","Zm00001eb208420",-0.079994101229094,0.132685728952656,0.875485005985992,"NS","NS","NS"
"Td00001aa016044","Zm00001eb208310",-0.19517072819138,0.645045446625204,0.105210768730315,"NS","NS","NS"
