"gene_td","gene_zm","log2FC_protein","log2FC_RNA","padj_RNA","DAP","DEG","highlight"
"Td00001aa029523","Zm00001eb082160",-0.230560041623124,0.244328846001757,0.689040563446074,"NS","NS","NS"
"Td00001aa029531","Zm00001eb082230",0.068958891978119,-0.22178425433502,0.780657284382623,"NS","NS","NS"
"Td00001aa029551","Zm00001eb082500",-0.637182717118902,0.900291600208353,0.503106247806931,"NS","NS","NS"
"Td00001aa029557","Zm00001eb082560",0.718481152242743,0.410991794409608,0.656385769372915,"NS","NS","NS"
"Td00001aa029567","Zm00001eb082680",-0.0169417479138141,-0.257713733292182,0.831094310263813,"NS","NS","NS"
"Td00001aa029587","Zm00001eb082850",-0.029875456546573,-0.050460057611525,0.963229174494589,"NS","NS","NS"
"Td00001aa029674","Zm00001eb083980",0.111827929645504,-1.71074364427485,0.00996302033154098,"NS","Down","NS"
"Td00001aa029686","Zm00001eb084160",0.706387002844103,1.67426095148377,0.122752974785296,"NS","NS","NS"
"Td00001aa029695","Zm00001eb084350",-0.341879510655818,0.025250413539497,0.982442046139959,"NS","NS","NS"
"Td00001aa029705","Zm00001eb084450",-0.281130167118119,-0.895992799026296,0.26279621460326,"NS","NS","NS"
"Td00001aa029712","Zm00001eb084520",-0.225564947925686,-0.548169907050779,0.497865335305636,"NS","NS","NS"
"Td00001aa029721","Zm00001eb084590",-0.0254763892513535,-1.14745544827793,0.0477893738286875,"NS","Down","NS"
"Td00001aa029752","Zm00001eb084770",0.275890944176284,-0.0646419199685588,0.955733061393005,"NS","NS","NS"
"Td00001aa029759","Zm00001eb084890",-0.0602949744074029,0.879131940190795,0.0863149015718128,"NS","NS","NS"
"Td00001aa029761","Zm00001eb084920",-0.139932613643981,0.29181958883579,0.721911043910255,"NS","NS","NS"
"Td00001aa029804","Zm00001eb085340",0.191548088567775,0.190133399211137,0.921376550521706,"NS","NS","NS"
"Td00001aa029820","Zm00001eb085500",0.118645059076875,0.142491490084475,0.872383727385719,"NS","NS","NS"
"Td00001aa029835","Zm00001eb085570",0.157282673157793,-0.430173068399287,0.672422114564611,"NS","NS","NS"
"Td00001aa029858","Zm00001eb085860",0.0476711295269125,-0.456797456060866,0.513710816295165,"NS","NS","NS"
"Td00001aa029865","Zm00001eb086030",0.0957563726886105,1.08868172655425,0.677266500443047,"NS","NS","NS"
"Td00001aa029894","Zm00001eb086540",-0.101802605552542,0.360217116999802,0.67755230935902,"NS","NS","NS"
"Td00001aa029896","Zm00001eb086560",0.461812479545796,0.158031797990739,0.863757030394407,"NS","NS","NS"
"Td00001aa029905","Zm00001eb086680",0.177244594273325,0.508147790724289,0.512882235469679,"NS","NS","NS"
"Td00001aa029906","Zm00001eb086700",1.2641638051347,5.98449225048766,6.29368988029382e-30,"Up","Up","Up"
"Td00001aa029929","Zm00001eb086910",-0.0933452542908757,0.0385173354073696,0.97215325361042,"NS","NS","NS"
"Td00001aa030153","Zm00001eb356220",0.128409929645518,1.05406406153184,0.338795980050538,"NS","NS","NS"
"Td00001aa030156","Zm00001eb356200",0.15853552024019,-0.550745006503448,0.372373711339498,"NS","NS","NS"
"Td00001aa030159","Zm00001eb356180",-0.206652316217906,0.236450190256862,0.829575886493107,"NS","NS","NS"
"Td00001aa030163","Zm00001eb356130",-0.483288451867949,-0.376946464679249,0.588901681841189,"NS","NS","NS"
"Td00001aa030179","Zm00001eb356000",-0.501094471084358,-0.886895854926668,0.298944618507721,"NS","NS","NS"
"Td00001aa030186","Zm00001eb355970",0.393050671553474,0.195073401998107,0.794159423461098,"NS","NS","NS"
"Td00001aa030191","Zm00001eb355850",-0.33885321723891,0.0713497238062569,0.966172137486094,"NS","NS","NS"
"Td00001aa030210","Zm00001eb266490",0.155724933139056,2.02095066845686,0.000654090696682221,"NS","Up","NS"
"Td00001aa030219","Zm00001eb401380",0.899956140189135,0.741660725151017,0.565981515119785,"NS","NS","NS"
"Td00001aa030221","Zm00001eb355540",-0.0073679420658664,0.419758566879619,0.664800131656309,"NS","NS","NS"
"Td00001aa030226","Zm00001eb355410",-0.464781242728358,1.40245620224333,0.415074921847337,"NS","NS","NS"
"Td00001aa030242","Zm00001eb355170",-0.501721644158476,-1.5378821115368,0.00615373690799484,"NS","Down","NS"
"Td00001aa030254","Zm00001eb355050",-0.123167002262976,-0.142088962403079,0.898966322500573,"NS","NS","NS"
"Td00001aa030271","Zm00001eb354890",-0.204819656593376,0.807005413930195,0.179198760873256,"NS","NS","NS"
"Td00001aa030284","Zm00001eb417150",-0.435109151780414,2.45782240871277,0.00365918419136732,"NS","Up","NS"
"Td00001aa030285","Zm00001eb354850",-0.0866375241491645,-0.547055808444864,0.641786266718827,"NS","NS","NS"
"Td00001aa030292","Zm00001eb417240",-1.15174525852222,0.568954922085137,0.360098961461211,"Down","NS","NS"
"Td00001aa030296","Zm00001eb354640",-0.933292240923308,0.524804546760388,0.543614143385649,"NS","NS","NS"
"Td00001aa030298","Zm00001eb354620",-0.600195815151134,-0.396402285883587,0.503106247806931,"NS","NS","NS"
"Td00001aa030336","Zm00001eb354470",-0.365609808446272,0.229873558176683,0.809605642467419,"NS","NS","NS"
"Td00001aa030346","Zm00001eb354380",-0.65571648951845,-0.131998834756752,0.867350093858604,"NS","NS","NS"
"Td00001aa030351","Zm00001eb354320",0.0331195395935945,0.587644122292542,0.35062383766035,"NS","NS","NS"
"Td00001aa030366","Zm00001eb267790",-0.104915143749476,-0.226504630956442,0.839895255240813,"NS","NS","NS"
"Td00001aa030369","Zm00001eb354230",0.407284026650387,0.367520325650318,0.514466011884898,"NS","NS","NS"
"Td00001aa030377","Zm00001eb354180",0.111003548586604,0.470586650176355,0.507006880021693,"NS","NS","NS"
"Td00001aa030379","Zm00001eb354170",0.0466656523638789,0.991956660326581,0.06792879566752,"NS","NS","NS"
"Td00001aa030432","Zm00001eb345630",-0.62557793113834,-0.413804970844653,0.689003303041954,"NS","NS","NS"
"Td00001aa030491","Zm00001eb346120",-0.0932743346371268,0.0497142897175463,0.950942122461528,"NS","NS","NS"
"Td00001aa030493","Zm00001eb346150",0.631334736838905,0.938337655902272,0.260427986626615,"NS","NS","NS"
"Td00001aa030514","Zm00001eb346400",-0.353568399165353,-0.321147272642147,0.763637613027871,"NS","NS","NS"
"Td00001aa030528","Zm00001eb346580",-0.642853974616001,1.22354307675205,0.0685793496143595,"NS","NS","NS"
"Td00001aa030559","Zm00001eb346860",0.2145254335389,2.75193816217951,2.05941474004539e-10,"NS","Up","NS"
"Td00001aa030570","Zm00001eb346940",0.221909930911032,-0.125097005569588,0.890697611466304,"NS","NS","NS"
"Td00001aa030572","Zm00001eb346960",0.399735360126142,-0.835199060037317,0.210112014351777,"NS","NS","NS"
"Td00001aa030578","Zm00001eb347000",0.169146259592812,-0.664925437114653,0.241877705009048,"NS","NS","NS"
"Td00001aa030594","Zm00001eb347070",-0.185760577502997,1.14356946387312,0.0357756720057233,"NS","Up","NS"
"Td00001aa030611","Zm00001eb347200",0.4392171032646,-0.402601486166308,0.670200300180929,"NS","NS","NS"
"Td00001aa030626","Zm00001eb283950",0.142407394947308,0.483452362343758,0.633214517105541,"NS","NS","NS"
"Td00001aa030631","Zm00001eb283870",-0.111341619766318,0.240265783566671,0.805094683739153,"NS","NS","NS"
"Td00001aa030679","Zm00001eb351120",0.277567191193911,-0.0398062358397809,0.977758870238213,"NS","NS","NS"
"Td00001aa030681","Zm00001eb351100",-0.144188749868526,0.530567411651918,0.566570462973722,"NS","NS","NS"
"Td00001aa030742","Zm00001eb350560",0.459471263890344,-0.640686646211371,0.366793263075406,"NS","NS","NS"
"Td00001aa030804","Zm00001eb349830",0.0717165946202453,0.365808052590788,0.652781189673744,"NS","NS","NS"
"Td00001aa030834","Zm00001eb349410",-0.33539580287304,-0.626335102246362,0.516382906980703,"NS","NS","NS"
"Td00001aa030845","Zm00001eb349250",-0.0682358678953489,1.23842009800957,0.203130735923426,"NS","NS","NS"
"Td00001aa030846","Zm00001eb349240",-0.22097957980763,0.562978837914718,0.5419023491864,"NS","NS","NS"
"Td00001aa030908","Zm00001eb348660",0.150974886889522,0.316830987412997,0.747137791156018,"NS","NS","NS"
"Td00001aa030913","Zm00001eb348600",-0.580080699618339,1.16963501615006,0.248228856997472,"NS","NS","NS"
"Td00001aa030923","Zm00001eb348530",1.45035618234242,1.3797668227766,0.100510962832714,"Up","NS","NS"
"Td00001aa030924","Zm00001eb348520",-0.337688308826198,0.619193590102966,0.475875560686131,"NS","NS","NS"
"Td00001aa030930","Zm00001eb348450",0.19879369023104,-0.675219647188155,0.400529620690303,"NS","NS","NS"
"Td00001aa030949","Zm00001eb348240",0.234926597471045,0.189748707554669,0.864046414792978,"NS","NS","NS"
"Td00001aa030975","Zm00001eb347680",0.867992772871906,-0.385339516991029,0.627783057295622,"NS","NS","NS"
"Td00001aa030988","Zm00001eb351270",-0.0219371552800577,0.878362737186286,0.209570062558503,"NS","NS","NS"
"Td00001aa030991","Zm00001eb351280",0.23467922230391,0.168568435548823,0.886304796162246,"NS","NS","NS"
"Td00001aa030998","Zm00001eb351350",0.153680589408449,-0.668197684058834,0.400068380281857,"NS","NS","NS"
"Td00001aa031004","Zm00001eb351420",-0.391077638899204,0.0199608624420082,0.981853258426892,"NS","NS","NS"
"Td00001aa031048","Zm00001eb351830",-0.177569155385902,0.24415213672322,0.772776975208168,"NS","NS","NS"
"Td00001aa031122","Zm00001eb352550",-0.0424222230644915,0.409507998600185,0.761617373921288,"NS","NS","NS"
"Td00001aa031147","Zm00001eb352760",0.155214443061171,1.59424509231148,NA,"NS",NA,"NS"
"Td00001aa031155","Zm00001eb352800",-0.344417745002978,0.438908627405554,0.606856694352448,"NS","NS","NS"
"Td00001aa031190","Zm00001eb292930",-0.254522767970664,-0.0237103025586806,0.979771048941428,"NS","NS","NS"
"Td00001aa031224","Zm00001eb353560",-0.572134635810355,0.0814385377698157,0.952585581955371,"NS","NS","NS"
"Td00001aa031253","Zm00001eb356490",-0.215199050334603,-0.0604917223499751,0.961730082365739,"NS","NS","NS"
"Td00001aa031281","Zm00001eb342550",-0.231136575885222,0.256445397841636,0.824314098756663,"NS","NS","NS"
"Td00001aa031283","Zm00001eb294570",-0.224884688525748,-0.143194167411415,0.900834198202864,"NS","NS","NS"
"Td00001aa031290","Zm00001eb342660",-0.286965352472148,-0.236226269204626,0.80712084006156,"NS","NS","NS"
"Td00001aa031362","Zm00001eb343610",0.0702809211340246,-0.220728485582671,0.729905038200723,"NS","NS","NS"
"Td00001aa031364","Zm00001eb343630",0.517592940989968,-2.07220569035279,0.00132538574932823,"NS","Down","NS"
"Td00001aa031369","Zm00001eb343670",-0.3013771014873,1.39246154278015,0.0285093827122088,"NS","Up","NS"
"Td00001aa031383","Zm00001eb343840",-0.310631370505531,0.0968146720745871,0.934207207598745,"NS","NS","NS"
"Td00001aa031388","Zm00001eb343900",1.79969817616872,2.42346792847825,0.158928213412337,"NS","NS","NS"
"Td00001aa031407","Zm00001eb344110",-0.428736544300204,-0.0722748274740539,0.965231933824176,"NS","NS","NS"
"Td00001aa031424","Zm00001eb344300",0.175844700667667,0.294410100168744,0.691736051591402,"NS","NS","NS"
"Td00001aa031427","Zm00001eb344340",0.0654427190822693,0.10267423710213,0.913170607870357,"NS","NS","NS"
"Td00001aa031452","Zm00001eb344570",-0.209542385822207,1.34940387821543,0.32764774360564,"NS","NS","NS"
"Td00001aa031467","Zm00001eb344790",0.512608094320665,-0.223911172625205,0.727667818840326,"NS","NS","NS"
"Td00001aa031470","Zm00001eb344820",0.0485617908392075,2.2150099964277,7.13792889927641e-05,"NS","Up","NS"
"Td00001aa031499","Zm00001eb345200",-0.115558128028756,0.136417487886101,0.907637798438533,"NS","NS","NS"
"Td00001aa031503","Zm00001eb297320",-0.1941371033368,0.0819849120670127,0.918082603587071,"NS","NS","NS"
"Td00001aa031505","Zm00001eb345260",-0.229573887016578,-0.407249464353735,0.811100185330999,"NS","NS","NS"
"Td00001aa031508","Zm00001eb345280",0.532151943057186,0.633436990662291,0.229434906221858,"NS","NS","NS"
"Td00001aa031518","Zm00001eb345420",0.123017054902781,0.536794997488345,0.313164270519139,"NS","NS","NS"
"Td00001aa031529","Zm00001eb345550",-0.0576401202527968,1.25122876591467,0.0590911496694936,"NS","NS","NS"
"Td00001aa031546","Zm00001eb199090",-0.159563438523572,0.558184488085334,0.444412100701963,"NS","NS","NS"
"Td00001aa031553","Zm00001eb199150",-0.494720327634467,0.229778292975742,0.813128016205477,"NS","NS","NS"
"Td00001aa031559","Zm00001eb199230",0.40608880485658,-0.357173073986616,0.839895255240813,"NS","NS","NS"
"Td00001aa031570","Zm00001eb199330",-0.187124981518503,-0.205269514754858,0.785404659120542,"NS","NS","NS"
"Td00001aa031595","Zm00001eb199470",-1.14690164940681,0.730243753985579,0.268652106794113,"Down","NS","NS"
"Td00001aa031601","Zm00001eb199540",-0.24581608146395,0.0764440092018923,0.952230882023954,"NS","NS","NS"
"Td00001aa031609","Zm00001eb199590",0.00227315181225255,-0.079679456485897,0.934501454436313,"NS","NS","NS"
"Td00001aa031663","Zm00001eb174590",0.142128038380672,1.50517473487972,0.212124080126522,"NS","NS","NS"
"Td00001aa031715","Zm00001eb036610",0.45157541190134,0.885264174964596,0.338716488910378,"NS","NS","NS"
"Td00001aa031717","Zm00001eb175200",-0.415346550812932,-0.147291829829839,0.83869896076232,"NS","NS","NS"
"Td00001aa031718","Zm00001eb175220",0.0352239634994935,0.196166845266879,0.821355632968719,"NS","NS","NS"
"Td00001aa031722","Zm00001eb175280",-0.0657443214049044,-0.68344661807755,0.164715816302323,"NS","NS","NS"
"Td00001aa031756","Zm00001eb198180",0.15088354109106,-0.200324319954611,0.85431800849937,"NS","NS","NS"
"Td00001aa031767","Zm00001eb198300",0.185813363672455,0.0236877899801861,0.97559062689987,"NS","NS","NS"
"Td00001aa031783","Zm00001eb198450",0.202162354675641,-0.145014297124798,0.846885865414053,"NS","NS","NS"
"Td00001aa031791","Zm00001eb198600",0.798144932480284,0.176708527372515,0.81488217459096,"NS","NS","NS"
"Td00001aa031804","Zm00001eb073240",0.141299581782782,-0.284695572514394,0.807786450966624,"NS","NS","NS"
"Td00001aa031828","Zm00001eb202790",0.527325522822597,-0.38036292385667,0.667448349314946,"NS","NS","NS"
"Td00001aa031852","Zm00001eb180420",-0.386044207199172,-0.330478413316333,0.692861066168167,"NS","NS","NS"
"Td00001aa031940","Zm00001eb039000",-0.0254695755523053,-0.462305203806463,0.559020768051586,"NS","NS","NS"
"Td00001aa031973","Zm00001eb176160",0.518632000851567,1.54566387454524,0.0371453384398259,"NS","Up","NS"
"Td00001aa031974","Zm00001eb176170",-0.000838988901203696,-1.0753829357459,0.192939619489691,"NS","NS","NS"
"Td00001aa031975","Zm00001eb176200",0.143648418353418,-0.0764099729387493,0.952230882023954,"NS","NS","NS"
"Td00001aa031977","Zm00001eb176210",-0.220662156283655,0.109827277509108,0.886304796162246,"NS","NS","NS"
"Td00001aa031979","Zm00001eb176260",0.0610993544076017,-0.170079185968204,0.88359771651154,"NS","NS","NS"
"Td00001aa031980","Zm00001eb176270",-0.00245731108744901,0.185465955192888,0.838909464151184,"NS","NS","NS"
"Td00001aa031984","Zm00001eb176310",-0.604594256287528,0.812032752895125,0.322017823023941,"NS","NS","NS"
"Td00001aa032048","Zm00001eb170610",-0.159640232132282,0.3451245163858,0.628373454912854,"NS","NS","NS"
"Td00001aa032052","Zm00001eb170690",0.193225814333192,-0.159951369851839,0.856035561276714,"NS","NS","NS"
"Td00001aa032081","Zm00001eb178650",-0.347972633561202,-0.083954762849327,0.916594028435584,"NS","NS","NS"
"Td00001aa032084","Zm00001eb178690",-0.408630175736063,-1.03162579959116,0.0610879250112714,"NS","NS","NS"
"Td00001aa032123","Zm00001eb179170",0.398658331151272,0.317292249559535,0.720982294570014,"NS","NS","NS"
"Td00001aa032132","Zm00001eb179330",-0.410108297626763,0.0669218428663069,0.945868347646899,"NS","NS","NS"
"Td00001aa032137","Zm00001eb179440",-0.813553699520243,0.216222437046317,0.870076141660341,"NS","NS","NS"
"Td00001aa032141","Zm00001eb179490",-0.459587295553192,0.915784548891878,0.11062785917426,"NS","NS","NS"
"Td00001aa032145","Zm00001eb179540",-0.230513915480121,0.354149740685542,0.738173697010003,"NS","NS","NS"
"Td00001aa032177","Zm00001eb179820",-0.545202304769565,0.0406376137296906,0.963918494006205,"NS","NS","NS"
"Td00001aa032186","Zm00001eb180060",-0.391224589371985,2.25838935936043,0.00965680080560745,"NS","Up","NS"
"Td00001aa032222","Zm00001eb177270",-0.494816601516962,0.471368643829566,0.731435993577549,"NS","NS","NS"
"Td00001aa032228","Zm00001eb177330",-0.802780281323123,0.189597834641486,0.840978268535014,"NS","NS","NS"
"Td00001aa032242","Zm00001eb177450",0.442819389821726,0.329599293327674,0.748064478872776,"NS","NS","NS"
"Td00001aa032246","Zm00001eb177530",0.0312424212871879,-0.114907194693112,0.880554264559916,"NS","NS","NS"
"Td00001aa032249","Zm00001eb177630",-0.561364060872097,0.225056646096573,0.809778454464743,"NS","NS","NS"
"Td00001aa032287","Zm00001eb178070",-0.294858672998444,0.162329641997439,0.905635218036305,"NS","NS","NS"
"Td00001aa032304","Zm00001eb178250",-0.213929893129691,0.359914115740427,0.626525074858616,"NS","NS","NS"
"Td00001aa032324","Zm00001eb170900",-0.0257469269177145,0.157836544693289,0.833863762418445,"NS","NS","NS"
"Td00001aa032326","Zm00001eb170930",-0.634349546999265,-1.11375195978856,0.194290132008248,"NS","NS","NS"
"Td00001aa032331","Zm00001eb170970",-0.519818736421247,0.526752947484609,0.580781441159927,"NS","NS","NS"
"Td00001aa032335","Zm00001eb171010",-0.202469515791074,1.465332672762,0.308916167555607,"NS","NS","NS"
"Td00001aa032339","Zm00001eb171030",-0.0850168675647003,-0.353814432764738,0.513663393976748,"NS","NS","NS"
"Td00001aa032340","Zm00001eb171040",-0.154745097610747,-0.472358290974861,0.619988913670628,"NS","NS","NS"
"Td00001aa032354","Zm00001eb171190",0.0666462412664485,0.628895446866843,0.496649277905816,"NS","NS","NS"
"Td00001aa032374","Zm00001eb171410",-0.549265727897026,1.15904399054731,0.334631160076594,"NS","NS","NS"
"Td00001aa032375","Zm00001eb171440",-0.159341504581432,0.52475364737194,0.37506937456938,"NS","NS","NS"
"Td00001aa032377","Zm00001eb171480",-0.044006604582256,1.47108656690431,0.000505467872292432,"NS","Up","NS"
"Td00001aa032452","Zm00001eb415410",0.059570691240443,0.39919541091609,0.512928127695599,"NS","NS","NS"
"Td00001aa032468","Zm00001eb172280",-0.0607784352173102,-0.34280276191608,0.655109835817193,"NS","NS","NS"
"Td00001aa032476","Zm00001eb172350",0.0851640859326547,-1.84386102504236,0.48753491616032,"NS","NS","NS"
"Td00001aa032481","Zm00001eb172420",-0.100392616349748,0.400693312941558,0.680799258777954,"NS","NS","NS"
"Td00001aa032506","Zm00001eb172640",-0.35830955794051,-0.805045156456336,0.521019371751368,"NS","NS","NS"
"Td00001aa032508","Zm00001eb172680",-0.638741783959434,0.642759115817327,0.380069616772758,"NS","NS","NS"
"Td00001aa032516","Zm00001eb172800",0.403921530399731,3.40457656735284,0.19047936090033,"NS","NS","NS"
"Td00001aa032522","Zm00001eb172860",-0.208398026501855,-1.25732526790603,0.128654494134359,"NS","NS","NS"
"Td00001aa032526","Zm00001eb172900",0.145717910559283,0.663414603774146,0.43254358741179,"NS","NS","NS"
"Td00001aa032537","Zm00001eb172970",0.129840365363181,2.38904292055604,0.00825891978548341,"NS","Up","NS"
"Td00001aa032563","Zm00001eb173260",0.0275066892385115,-0.180234401123468,0.81402560508609,"NS","NS","NS"
"Td00001aa032581","Zm00001eb173540",-0.133591749388427,0.132817993086441,0.88359771651154,"NS","NS","NS"
"Td00001aa032582","Zm00001eb173560",-0.0885439065894315,0.521239413985697,0.390616067140886,"NS","NS","NS"
"Td00001aa032609","Zm00001eb173880",-0.049712990118268,0.52090976322829,0.45823653525534,"NS","NS","NS"
"Td00001aa032610","Zm00001eb173900",-0.336307527976218,-0.79870465734603,0.492038600261556,"NS","NS","NS"
"Td00001aa032621","Zm00001eb260580",-0.177037192672849,-1.19649480022844,0.402749099802554,"NS","NS","NS"
"Td00001aa032622","Zm00001eb174010",0.285491464108991,0.0790358649807338,0.948970524072993,"NS","NS","NS"
"Td00001aa032628","Zm00001eb174100",-0.270796163382788,-1.99080832886186,0.00058444827215464,"NS","Down","NS"
"Td00001aa032658","Zm00001eb198840",-0.718102559709981,-0.966847692440914,0.194111729757398,"NS","NS","NS"
"Td00001aa032666","Zm00001eb198750",-0.0353683146052974,0.83007966641317,0.670412049916851,"NS","NS","NS"
"Td00001aa032668","Zm00001eb198740",-0.515114162755115,-0.41359448773762,0.707363429729628,"NS","NS","NS"
"Td00001aa032705","Zm00001eb131900",-0.250132116391585,0.276033566324605,0.79686645106863,"NS","NS","NS"
"Td00001aa032796","Zm00001eb130940",-1.15868106371472,-0.0828129240345237,0.952015185448621,"Down","NS","NS"
"Td00001aa032805","Zm00001eb130810",-0.154407685915944,-0.817177601117964,0.151578554483842,"NS","NS","NS"
"Td00001aa032831","Zm00001eb130500",-0.78349965933274,0.253290612710709,0.914992371638035,"NS","NS","NS"
"Td00001aa032866","Zm00001eb130200",2.8604247321532,2.59694684395954,0.0354538871379181,"Up","Up","Up"
"Td00001aa032871","Zm00001eb130080",-0.18674957647609,0.993052538941268,0.161307355106376,"NS","NS","NS"
"Td00001aa032914","Zm00001eb129710",-0.605996998149716,-0.25109837987404,0.714071846490714,"NS","NS","NS"
"Td00001aa032937","Zm00001eb129380",-0.335355694694873,0.518657209115402,0.477819326047089,"NS","NS","NS"
"Td00001aa032944","Zm00001eb129320",-0.284327567260681,-0.728071691309378,0.201811001117372,"NS","NS","NS"
"Td00001aa032974","Zm00001eb128890",0.432289796755002,-0.199225762568381,0.805994912629219,"NS","NS","NS"
"Td00001aa032984","Zm00001eb128780",-0.53131070325914,0.60076578958776,0.488044660173388,"NS","NS","NS"
"Td00001aa032992","Zm00001eb128720",0.0382644740138025,1.07962843715605,0.111418760857307,"NS","NS","NS"
"Td00001aa032999","Zm00001eb128620",-0.939872049109122,1.16363613109163,0.0108467586917777,"NS","Up","NS"
"Td00001aa033030","Zm00001eb128200",0.102279454596467,-0.621568340662789,0.487743970732402,"NS","NS","NS"
"Td00001aa033036","Zm00001eb128160",-0.111289992373576,1.00016808927536,0.185953706862674,"NS","NS","NS"
"Td00001aa033040","Zm00001eb128110",-0.448151780798969,0.0364705857220914,0.978015830816619,"NS","NS","NS"
"Td00001aa033052","Zm00001eb127970",-1.2355978766343,-1.53233420196677,0.000214989289378347,"Down","Down","Down"
"Td00001aa033097","Zm00001eb127430",-0.0927370088152935,0.50048083428776,0.508580318619329,"NS","NS","NS"
"Td00001aa033115","Zm00001eb127210",-0.462374350510119,-0.389590072155991,0.704752424470409,"NS","NS","NS"
"Td00001aa033168","Zm00001eb126690",0.694123069346448,-0.63335562561132,0.238014357967336,"NS","NS","NS"
"Td00001aa033192","Zm00001eb124960",2.82943663467199,2.3216903247782,0.00723248490097864,"Up","Up","Up"
"Td00001aa033265","Zm00001eb125460",0.433400857986955,-0.0883648246958551,0.920702858729871,"NS","NS","NS"
"Td00001aa033308","Zm00001eb124960",2.27572322718484,2.3216903247782,0.00723248490097864,"Up","Up","Up"
"Td00001aa033326","Zm00001eb124820",-0.189533591903637,-1.0932751494195,0.192939619489691,"NS","NS","NS"
"Td00001aa033328","Zm00001eb124810",-0.077627620094497,0.344603012322032,0.616133026886935,"NS","NS","NS"
"Td00001aa033337","Zm00001eb124750",1.36366505226293,-0.00430263211706083,0.996354947436512,"Up","NS","NS"
"Td00001aa033405","Zm00001eb124110",1.23891456542904,-3.69737349750187,1.46592488868755e-07,"Up","Down","NS"
"Td00001aa033446","Zm00001eb123620",-0.725842251783236,0.601525936638995,0.655421717648874,"NS","NS","NS"
"Td00001aa033537","Zm00001eb122860",0.230420267536763,1.87268322161536,0.00648597321610828,"NS","Up","NS"
"Td00001aa033544","Zm00001eb122780",-0.372938814564667,0.789433616877506,0.484890471302964,"NS","NS","NS"
"Td00001aa033551","Zm00001eb122720",-0.105613154308167,1.22803269812438,0.0632339930762724,"NS","NS","NS"
"Td00001aa033616","Zm00001eb121990",0.729570540354629,0.173970374337313,0.88418384372127,"NS","NS","NS"
"Td00001aa033621","Zm00001eb121900",1.32830708031386,0.338674245114078,0.835017823568492,"Up","NS","NS"
"Td00001aa033636","Zm00001eb121650",0.409356536780472,1.7085795571414,0.00567057614231653,"NS","Up","NS"
"Td00001aa033656","Zm00001eb121480",0.174497950679002,0.264087795240113,0.656729066011977,"NS","NS","NS"
"Td00001aa033660","Zm00001eb121420",0.818458108555177,-0.483405586547631,0.577035570712318,"NS","NS","NS"
"Td00001aa033666","Zm00001eb121370",-0.211588126233901,0.794638722019745,0.121761531196216,"NS","NS","NS"
"Td00001aa033701","Zm00001eb120900",-0.736395157984139,0.275973874029291,0.735025501346766,"NS","NS","NS"
"Td00001aa033703","Zm00001eb120880",-0.351492384880449,-0.541103460409258,0.337511575933867,"NS","NS","NS"
"Td00001aa033730","Zm00001eb120570",-0.0169193591137955,-0.136390875854385,0.909462622399504,"NS","NS","NS"
"Td00001aa033737","Zm00001eb120410",0.018784473765609,-0.022290668172065,0.98754187219838,"NS","NS","NS"
"Td00001aa033745","Zm00001eb120330",-0.496305692356836,-0.486503506084125,0.570734581117483,"NS","NS","NS"
"Td00001aa033758","Zm00001eb120230",-0.877844058319945,1.39566881395056,0.33687020286183,"NS","NS","NS"
"Td00001aa033760","Zm00001eb120200",1.69497161042667,1.54901446841589,0.125537351537888,"Up","NS","NS"
"Td00001aa033769","Zm00001eb120100",0.345679934753941,0.373627849034866,0.543827711153092,"NS","NS","NS"
"Td00001aa033778","Zm00001eb119990",0.14411632917863,0.105077328217311,0.911901041307821,"NS","NS","NS"
"Td00001aa033787","Zm00001eb119910",0.0608797372356668,0.309056671876404,0.658374616377672,"NS","NS","NS"
"Td00001aa033790","Zm00001eb119880",-0.565341995612616,0.00425902331862952,0.998253057311889,"NS","NS","NS"
"Td00001aa033798","Zm00001eb119790",0.064573289980941,-0.213162123919419,0.770703654054501,"NS","NS","NS"
"Td00001aa033828","Zm00001eb119450",-0.0997217392560765,0.428570205672028,0.718719115359001,"NS","NS","NS"
"Td00001aa033840","Zm00001eb119330",0.0631304510756328,0.35603327839809,0.711141915932723,"NS","NS","NS"
"Td00001aa033844","Zm00001eb119280",0.079756249864807,-0.148718353012393,0.938418860473906,"NS","NS","NS"
"Td00001aa033846","Zm00001eb119260",-0.0988874731334357,0.425519339676224,0.704660775345104,"NS","NS","NS"
"Td00001aa033857","Zm00001eb119130",-0.82031751600051,0.174044151033287,0.878648547560974,"NS","NS","NS"
"Td00001aa033877","Zm00001eb118930",-0.608979929804448,-0.45360231671773,0.558864093586424,"NS","NS","NS"
"Td00001aa033878","Zm00001eb118920",0.339603753622657,-0.342762929818834,0.662570437103962,"NS","NS","NS"
"Td00001aa033917","Zm00001eb198990",-0.0286869745501425,0.0961105482288457,0.910785722621387,"NS","NS","NS"
"Td00001aa033955","Zm00001eb201330",0.78211632298746,-0.0703600523413308,0.936316444995278,"NS","NS","NS"
"Td00001aa033973","Zm00001eb201130",-0.235535856283207,0.801563959438425,0.336271603806599,"NS","NS","NS"
"Td00001aa034004","Zm00001eb200910",0.454885589126384,-1.23260108073676,NA,"NS",NA,"NS"
"Td00001aa034013","Zm00001eb200810",0.7198582955702,0.0569237552905368,0.949337545619481,"NS","NS","NS"
"Td00001aa034025","Zm00001eb200730",-0.256531206456749,0.299944663497799,0.727667818840326,"NS","NS","NS"
