Orthogroup	Td_ID	Td-FL_9056069_6	Data	Zm_ID
OG0009301	Td00001aa013600	Td00001aa013600_T001	Zm00001eb001990_P002	Zm00001eb001990
OG0009302	Td00001aa013602	Td00001aa013602_T002	Zm00001eb002000_P004	Zm00001eb002000
OG0009302	Td00001aa013602	Td00001aa013602_T002	Zm00001eb002000_P002	Zm00001eb002000
OG0009303	Td00001aa013602	Td00001aa013602_T003	Zm00001eb002000_P003	Zm00001eb002000
OG0009303	Td00001aa013602	Td00001aa013602_T003	Zm00001eb002000_P001	Zm00001eb002000
OG0004726	Td00001aa013603	Td00001aa013603_T001	Zm00001eb002010_P001	Zm00001eb002010
OG0004726	Td00001aa013603	Td00001aa013603_T002	Zm00001eb002010_P001	Zm00001eb002010
OG0004726	Td00001aa013603	Td00001aa013603_T003	Zm00001eb002010_P001	Zm00001eb002010
OG0001457	Td00001aa013604	Td00001aa013604_T004	Zm00001eb002020_P003	Zm00001eb002020
OG0001457	Td00001aa013604	Td00001aa013604_T004	Zm00001eb002020_P001	Zm00001eb002020
OG0001457	Td00001aa013604	Td00001aa013604_T004	Zm00001eb002020_P002	Zm00001eb002020
OG0001457	Td00001aa013604	Td00001aa013604_T002	Zm00001eb002020_P003	Zm00001eb002020
OG0001457	Td00001aa013604	Td00001aa013604_T002	Zm00001eb002020_P001	Zm00001eb002020
OG0001457	Td00001aa013604	Td00001aa013604_T002	Zm00001eb002020_P002	Zm00001eb002020
OG0001457	Td00001aa013604	Td00001aa013604_T001	Zm00001eb002020_P003	Zm00001eb002020
OG0001457	Td00001aa013604	Td00001aa013604_T001	Zm00001eb002020_P001	Zm00001eb002020
OG0001457	Td00001aa013604	Td00001aa013604_T001	Zm00001eb002020_P002	Zm00001eb002020
OG0022531	Td00001aa013606	Td00001aa013606_T001	Zm00001eb002030_P001	Zm00001eb002030
OG0004727	Td00001aa013608	Td00001aa013608_T002	Zm00001eb002040_P002	Zm00001eb002040
OG0004727	Td00001aa013608	Td00001aa013608_T002	Zm00001eb002040_P001	Zm00001eb002040
OG0004727	Td00001aa013608	Td00001aa013608_T003	Zm00001eb002040_P002	Zm00001eb002040
OG0004727	Td00001aa013608	Td00001aa013608_T003	Zm00001eb002040_P001	Zm00001eb002040
OG0022532	Td00001aa013609	Td00001aa013609_T003	Zm00001eb002060_P001	Zm00001eb002060
OG0022533	Td00001aa013610	Td00001aa013610_T001	Zm00001eb002070_P001	Zm00001eb002070
OG0009305	Td00001aa013611	Td00001aa013611_T001	Zm00001eb002090_P002	Zm00001eb002090
OG0009305	Td00001aa013611	Td00001aa013611_T001	Zm00001eb002090_P001	Zm00001eb002090
OG0009306	Td00001aa013613	Td00001aa013613_T001	Zm00001eb002100_P001	Zm00001eb002100
OG0009306	Td00001aa013613	Td00001aa013613_T001	Zm00001eb002100_P002	Zm00001eb002100
OG0022534	Td00001aa013622	Td00001aa013622_T003	Zm00001eb002170_P002	Zm00001eb002170
OG0022535	Td00001aa013623	Td00001aa013623_T002	Zm00001eb002180_P002	Zm00001eb002180
OG0009307	Td00001aa013624	Td00001aa013624_T001	Zm00001eb002190_P002	Zm00001eb002190
OG0009307	Td00001aa013624	Td00001aa013624_T001	Zm00001eb002190_P001	Zm00001eb002190
OG0022536	Td00001aa013626	Td00001aa013626_T001	Zm00001eb002220_P002	Zm00001eb002220
OG0022537	Td00001aa013627	Td00001aa013627_T005	Zm00001eb002240_P003	Zm00001eb002240
OG0004728	Td00001aa013628	Td00001aa013628_T001	Zm00001eb002250_P001	Zm00001eb002250
OG0004728	Td00001aa013628	Td00001aa013628_T005	Zm00001eb002250_P002	Zm00001eb002250
OG0009308	Td00001aa013629	Td00001aa013629_T001	Zm00001eb002260_P001	Zm00001eb002260
OG0009308	Td00001aa013629	Td00001aa013629_T001	Zm00001eb002260_P002	Zm00001eb002260
OG0022538	Td00001aa013630	Td00001aa013630_T003	Zm00001eb002270_P002	Zm00001eb002270
OG0022539	Td00001aa013630	Td00001aa013630_T004	Zm00001eb002270_P001	Zm00001eb002270
OG0022540	Td00001aa013631	Td00001aa013631_T001	Zm00001eb002290_P001	Zm00001eb002290
OG0022541	Td00001aa013632	Td00001aa013632_T001	Zm00001eb002300_P001	Zm00001eb002300
OG0009309	Td00001aa013636	Td00001aa013636_T001	Zm00001eb002310_P001	Zm00001eb002310
OG0009309	Td00001aa013636	Td00001aa013636_T001	Zm00001eb002310_P002	Zm00001eb002310
OG0022542	Td00001aa013637	Td00001aa013637_T001	Zm00001eb002320_P001	Zm00001eb002320
OG0022543	Td00001aa013638	Td00001aa013638_T001	Zm00001eb002350_P001	Zm00001eb002350
OG0022544	Td00001aa013639	Td00001aa013639_T001	Zm00001eb002380_P001	Zm00001eb002380
OG0022545	Td00001aa013641	Td00001aa013641_T001	Zm00001eb002390_P001	Zm00001eb002390
OG0013587	Td00001aa026988	Td00001aa026988_T001	Zm00001eb002410_P001	Zm00001eb002410
OG0022546	Td00001aa013642	Td00001aa013642_T002	Zm00001eb002420_P001	Zm00001eb002420
OG0022547	Td00001aa013643	Td00001aa013643_T002	Zm00001eb002430_P005	Zm00001eb002430
OG0022548	Td00001aa013643	Td00001aa013643_T003	Zm00001eb002430_P004	Zm00001eb002430
OG0001458	Td00001aa013644	Td00001aa013644_T003	Zm00001eb002440_P001	Zm00001eb002440
OG0001458	Td00001aa013644	Td00001aa013644_T003	Zm00001eb002440_P003	Zm00001eb002440
OG0001458	Td00001aa013644	Td00001aa013644_T003	Zm00001eb002440_P002	Zm00001eb002440
OG0001458	Td00001aa013644	Td00001aa013644_T001	Zm00001eb002440_P001	Zm00001eb002440
OG0001458	Td00001aa013644	Td00001aa013644_T001	Zm00001eb002440_P003	Zm00001eb002440
OG0001458	Td00001aa013644	Td00001aa013644_T001	Zm00001eb002440_P002	Zm00001eb002440
OG0001458	Td00001aa013644	Td00001aa013644_T004	Zm00001eb002440_P001	Zm00001eb002440
OG0001458	Td00001aa013644	Td00001aa013644_T004	Zm00001eb002440_P003	Zm00001eb002440
OG0001458	Td00001aa013644	Td00001aa013644_T004	Zm00001eb002440_P002	Zm00001eb002440
OG0022549	Td00001aa013645	Td00001aa013645_T001	Zm00001eb002450_P001	Zm00001eb002450
OG0022550	Td00001aa013646	Td00001aa013646_T002	Zm00001eb002460_P001	Zm00001eb002460
OG0022551	Td00001aa013650	Td00001aa013650_T001	Zm00001eb002470_P001	Zm00001eb002470
OG0004729	Td00001aa013651	Td00001aa013651_T002	Zm00001eb002490_P002	Zm00001eb002490
OG0004729	Td00001aa013651	Td00001aa013651_T002	Zm00001eb002490_P001	Zm00001eb002490
OG0004729	Td00001aa013651	Td00001aa013651_T002	Zm00001eb002490_P003	Zm00001eb002490
OG0022552	Td00001aa013652	Td00001aa013652_T001	Zm00001eb002510_P003	Zm00001eb002510
OG0009310	Td00001aa013653	Td00001aa013653_T002	Zm00001eb002520_P001	Zm00001eb002520
OG0009310	Td00001aa013653	Td00001aa013653_T001	Zm00001eb002520_P001	Zm00001eb002520
OG0022553	Td00001aa013655	Td00001aa013655_T001	Zm00001eb002530_P003	Zm00001eb002530
OG0022554	Td00001aa013656	Td00001aa013656_T003	Zm00001eb002540_P001	Zm00001eb002540
OG0022555	Td00001aa013657	Td00001aa013657_T005	Zm00001eb002550_P002	Zm00001eb002550
OG0022556	Td00001aa013658	Td00001aa013658_T002	Zm00001eb002560_P001	Zm00001eb002560
OG0022557	Td00001aa013660	Td00001aa013660_T001	Zm00001eb002570_P001	Zm00001eb002570
OG0022558	Td00001aa013662	Td00001aa013662_T001	Zm00001eb002600_P002	Zm00001eb002600
OG0010066	Td00001aa019783	Td00001aa019783_T001	Zm00001eb002610_P002	Zm00001eb002610
OG0010066	Td00001aa019783	Td00001aa019783_T001	Zm00001eb002610_P001	Zm00001eb002610
OG0004730	Td00001aa013663	Td00001aa013663_T001	Zm00001eb002620_P001	Zm00001eb002620
OG0004730	Td00001aa013663	Td00001aa013663_T001	Zm00001eb002620_P003	Zm00001eb002620
OG0004730	Td00001aa013663	Td00001aa013663_T001	Zm00001eb002620_P002	Zm00001eb002620
OG0009311	Td00001aa013665	Td00001aa013665_T002	Zm00001eb002660_P002	Zm00001eb002660
OG0009311	Td00001aa013665	Td00001aa013665_T001	Zm00001eb002660_P002	Zm00001eb002660
OG0010067	Td00001aa019788	Td00001aa019788_T002	Zm00001eb002680_P002	Zm00001eb002680
OG0010067	Td00001aa019788	Td00001aa019788_T002	Zm00001eb002680_P001	Zm00001eb002680
OG0022559	Td00001aa013666	Td00001aa013666_T001	Zm00001eb002680_P003	Zm00001eb002680
OG0009312	Td00001aa013667	Td00001aa013667_T001	Zm00001eb002690_P001	Zm00001eb002690
OG0009312	Td00001aa013667	Td00001aa013667_T002	Zm00001eb002690_P001	Zm00001eb002690
OG0009313	Td00001aa013668	Td00001aa013668_T001	Zm00001eb002700_P001	Zm00001eb002700
OG0009313	Td00001aa013668	Td00001aa013668_T002	Zm00001eb002700_P001	Zm00001eb002700
OG0009314	Td00001aa013669	Td00001aa013669_T002	Zm00001eb002720_P001	Zm00001eb002720
OG0022560	Td00001aa013670	Td00001aa013670_T002	Zm00001eb002740_P001	Zm00001eb002740
OG0022561	Td00001aa013671	Td00001aa013671_T003	Zm00001eb002760_P001	Zm00001eb002760
OG0022562	Td00001aa013672	Td00001aa013672_T001	Zm00001eb002780_P001	Zm00001eb002780
OG0022563	Td00001aa013673	Td00001aa013673_T002	Zm00001eb002790_P001	Zm00001eb002790
OG0022564	Td00001aa013674	Td00001aa013674_T001	Zm00001eb002800_P001	Zm00001eb002800
OG0022565	Td00001aa013675	Td00001aa013675_T002	Zm00001eb002810_P001	Zm00001eb002810
OG0004731	Td00001aa013676	Td00001aa013676_T002	Zm00001eb002820_P002	Zm00001eb002820
OG0004731	Td00001aa013676	Td00001aa013676_T002	Zm00001eb002820_P004	Zm00001eb002820
OG0004731	Td00001aa013676	Td00001aa013676_T002	Zm00001eb002820_P001	Zm00001eb002820
OG0022566	Td00001aa013676	Td00001aa013676_T001	Zm00001eb002820_P003	Zm00001eb002820
OG0004732	Td00001aa013677	Td00001aa013677_T001	Zm00001eb002830_P002	Zm00001eb002830
OG0004732	Td00001aa013677	Td00001aa013677_T001	Zm00001eb002830_P001	Zm00001eb002830
OG0004732	Td00001aa013677	Td00001aa013677_T002	Zm00001eb002830_P002	Zm00001eb002830
OG0004732	Td00001aa013677	Td00001aa013677_T002	Zm00001eb002830_P001	Zm00001eb002830
OG0017846	Td00001aa004865	Td00001aa004865_T001	Zm00001eb002840_P001	Zm00001eb002840
OG0022567	Td00001aa013679	Td00001aa013679_T001	Zm00001eb002850_P001	Zm00001eb002850
OG0022568	Td00001aa013680	Td00001aa013680_T001	Zm00001eb002860_P001	Zm00001eb002860
OG0022569	Td00001aa013681	Td00001aa013681_T001	Zm00001eb002870_P001	Zm00001eb002870
OG0000747	Td00001aa006974	Td00001aa006974_T001	Zm00001eb002910_P001	Zm00001eb002910
OG0022570	Td00001aa013682	Td00001aa013682_T001	Zm00001eb002920_P001	Zm00001eb002920
OG0022571	Td00001aa013683	Td00001aa013683_T001	Zm00001eb002930_P001	Zm00001eb002930
OG0022572	Td00001aa013684	Td00001aa013684_T001	Zm00001eb002940_P002	Zm00001eb002940
OG0022573	Td00001aa013685	Td00001aa013685_T002	Zm00001eb002950_P001	Zm00001eb002950
OG0000813	Td00001aa013686	Td00001aa013686_T001	Zm00001eb002960_P002	Zm00001eb002960
OG0000813	Td00001aa019799	Td00001aa019799_T001	Zm00001eb002960_P003	Zm00001eb002960
OG0022574	Td00001aa013687	Td00001aa013687_T002	Zm00001eb003000_P001	Zm00001eb003000
OG0004733	Td00001aa013688	Td00001aa013688_T002	Zm00001eb003020_P002	Zm00001eb003020
OG0004733	Td00001aa013688	Td00001aa013688_T002	Zm00001eb003020_P001	Zm00001eb003020
OG0004733	Td00001aa013688	Td00001aa013688_T002	Zm00001eb003020_P003	Zm00001eb003020
OG0022575	Td00001aa013690	Td00001aa013690_T001	Zm00001eb003030_P001	Zm00001eb003030
OG0000747	Td00001aa006974	Td00001aa006974_T001	Zm00001eb003040_P003	Zm00001eb003040
OG0000747	Td00001aa006974	Td00001aa006974_T001	Zm00001eb003040_P002	Zm00001eb003040
OG0000747	Td00001aa006974	Td00001aa006974_T001	Zm00001eb003040_P001	Zm00001eb003040
OG0009315	Td00001aa013691	Td00001aa013691_T001	Zm00001eb003070_P001	Zm00001eb003070
OG0009315	Td00001aa013691	Td00001aa013691_T001	Zm00001eb003070_P002	Zm00001eb003070
OG0022576	Td00001aa013693	Td00001aa013693_T002	Zm00001eb003080_P001	Zm00001eb003080
OG0004734	Td00001aa013694	Td00001aa013694_T001	Zm00001eb003090_P003	Zm00001eb003090
OG0004734	Td00001aa013694	Td00001aa013694_T001	Zm00001eb003090_P005	Zm00001eb003090
OG0004734	Td00001aa013694	Td00001aa013694_T001	Zm00001eb003090_P001	Zm00001eb003090
OG0022577	Td00001aa013700	Td00001aa013700_T001	Zm00001eb003120_P001	Zm00001eb003120
OG0022578	Td00001aa013703	Td00001aa013703_T001	Zm00001eb003130_P001	Zm00001eb003130
OG0022579	Td00001aa013705	Td00001aa013705_T002	Zm00001eb003150_P001	Zm00001eb003150
OG0022580	Td00001aa013707	Td00001aa013707_T002	Zm00001eb003170_P001	Zm00001eb003170
OG0002711	Td00001aa019809	Td00001aa019809_T001	Zm00001eb003180_P001	Zm00001eb003180
OG0002711	Td00001aa017791	Td00001aa017791_T001	Zm00001eb003180_P001	Zm00001eb003180
OG0000814	Td00001aa013709	Td00001aa013709_T001	Zm00001eb003190_P003	Zm00001eb003190
OG0000814	Td00001aa013709	Td00001aa013709_T001	Zm00001eb003190_P002	Zm00001eb003190
OG0000814	Td00001aa013709	Td00001aa013709_T001	Zm00001eb003190_P004	Zm00001eb003190
OG0000814	Td00001aa013709	Td00001aa013709_T001	Zm00001eb003190_P001	Zm00001eb003190
OG0000814	Td00001aa013709	Td00001aa013709_T001	Zm00001eb003190_P005	Zm00001eb003190
OG0000814	Td00001aa013709	Td00001aa013709_T002	Zm00001eb003190_P003	Zm00001eb003190
OG0000814	Td00001aa013709	Td00001aa013709_T002	Zm00001eb003190_P002	Zm00001eb003190
OG0000814	Td00001aa013709	Td00001aa013709_T002	Zm00001eb003190_P004	Zm00001eb003190
OG0000814	Td00001aa013709	Td00001aa013709_T002	Zm00001eb003190_P001	Zm00001eb003190
OG0000814	Td00001aa013709	Td00001aa013709_T002	Zm00001eb003190_P005	Zm00001eb003190
OG0022581	Td00001aa013710	Td00001aa013710_T001	Zm00001eb003200_P001	Zm00001eb003200
OG0022582	Td00001aa013711	Td00001aa013711_T001	Zm00001eb003210_P001	Zm00001eb003210
OG0004735	Td00001aa013712	Td00001aa013712_T002	Zm00001eb003230_P001	Zm00001eb003230
OG0004735	Td00001aa013712	Td00001aa013712_T002	Zm00001eb003230_P004	Zm00001eb003230
OG0004735	Td00001aa013712	Td00001aa013712_T002	Zm00001eb003230_P002	Zm00001eb003230
OG0022583	Td00001aa013713	Td00001aa013713_T001	Zm00001eb003240_P001	Zm00001eb003240
OG0022584	Td00001aa013717	Td00001aa013717_T001	Zm00001eb003330_P001	Zm00001eb003330
OG0022585	Td00001aa013718	Td00001aa013718_T001	Zm00001eb003340_P001	Zm00001eb003340
OG0009316	Td00001aa013719	Td00001aa013719_T002	Zm00001eb003350_P002	Zm00001eb003350
OG0009316	Td00001aa013719	Td00001aa013719_T002	Zm00001eb003350_P001	Zm00001eb003350
OG0004276	Td00001aa005869	Td00001aa005869_T001	Zm00001eb003360_P002	Zm00001eb003360
OG0004276	Td00001aa005869	Td00001aa005869_T001	Zm00001eb003360_P001	Zm00001eb003360
OG0004276	Td00001aa013720	Td00001aa013720_T001	Zm00001eb003360_P002	Zm00001eb003360
OG0004276	Td00001aa013720	Td00001aa013720_T001	Zm00001eb003360_P001	Zm00001eb003360
OG0005538	Td00001aa040677	Td00001aa040677_T001	Zm00001eb003390_P001	Zm00001eb003390
OG0005538	Td00001aa002655	Td00001aa002655_T001	Zm00001eb003390_P001	Zm00001eb003390
OG0022586	Td00001aa013722	Td00001aa013722_T001	Zm00001eb003400_P001	Zm00001eb003400
OG0022587	Td00001aa013722	Td00001aa013722_T002	Zm00001eb003400_P002	Zm00001eb003400
OG0022588	Td00001aa013725	Td00001aa013725_T004	Zm00001eb003440_P002	Zm00001eb003440
OG0022589	Td00001aa013725	Td00001aa013725_T007	Zm00001eb003440_P003	Zm00001eb003440
OG0004736	Td00001aa013728	Td00001aa013728_T001	Zm00001eb003450_P001	Zm00001eb003450
OG0004736	Td00001aa013728	Td00001aa013728_T001	Zm00001eb003450_P002	Zm00001eb003450
OG0004736	Td00001aa013727	Td00001aa013727_T001	Zm00001eb003450_P001	Zm00001eb003450
OG0004736	Td00001aa013727	Td00001aa013727_T001	Zm00001eb003450_P002	Zm00001eb003450
OG0009318	Td00001aa013730	Td00001aa013730_T001	Zm00001eb003460_P002	Zm00001eb003460
OG0009318	Td00001aa013730	Td00001aa013730_T001	Zm00001eb003460_P001	Zm00001eb003460
OG0022590	Td00001aa013731	Td00001aa013731_T001	Zm00001eb003470_P001	Zm00001eb003470
OG0022591	Td00001aa013732	Td00001aa013732_T002	Zm00001eb003480_P001	Zm00001eb003480
OG0022592	Td00001aa013733	Td00001aa013733_T004	Zm00001eb003490_P001	Zm00001eb003490
OG0009319	Td00001aa013734	Td00001aa013734_T002	Zm00001eb003510_P005	Zm00001eb003510
OG0009319	Td00001aa013734	Td00001aa013734_T002	Zm00001eb003510_P001	Zm00001eb003510
OG0009320	Td00001aa013734	Td00001aa013734_T004	Zm00001eb003510_P004	Zm00001eb003510
OG0009320	Td00001aa013734	Td00001aa013734_T004	Zm00001eb003510_P003	Zm00001eb003510
OG0022593	Td00001aa013734	Td00001aa013734_T001	Zm00001eb003510_P002	Zm00001eb003510
OG0022594	Td00001aa013735	Td00001aa013735_T001	Zm00001eb003520_P001	Zm00001eb003520
OG0000284	Td00001aa013737	Td00001aa013737_T001	Zm00001eb003540_P003	Zm00001eb003540
OG0000284	Td00001aa013737	Td00001aa013737_T001	Zm00001eb003540_P001	Zm00001eb003540
OG0000284	Td00001aa013737	Td00001aa013737_T001	Zm00001eb003540_P002	Zm00001eb003540
OG0000284	Td00001aa013737	Td00001aa013737_T001	Zm00001eb003540_P006	Zm00001eb003540
OG0000284	Td00001aa013737	Td00001aa013737_T001	Zm00001eb003540_P004	Zm00001eb003540
OG0000284	Td00001aa013737	Td00001aa013737_T001	Zm00001eb003540_P005	Zm00001eb003540
OG0000284	Td00001aa013737	Td00001aa013737_T001	Zm00001eb003540_P007	Zm00001eb003540
OG0000284	Td00001aa013737	Td00001aa013737_T003	Zm00001eb003540_P003	Zm00001eb003540
OG0000284	Td00001aa013737	Td00001aa013737_T003	Zm00001eb003540_P001	Zm00001eb003540
OG0000284	Td00001aa013737	Td00001aa013737_T003	Zm00001eb003540_P002	Zm00001eb003540
OG0000284	Td00001aa013737	Td00001aa013737_T003	Zm00001eb003540_P006	Zm00001eb003540
OG0000284	Td00001aa013737	Td00001aa013737_T003	Zm00001eb003540_P004	Zm00001eb003540
OG0000284	Td00001aa013737	Td00001aa013737_T003	Zm00001eb003540_P005	Zm00001eb003540
OG0000284	Td00001aa013737	Td00001aa013737_T003	Zm00001eb003540_P007	Zm00001eb003540
OG0022595	Td00001aa013738	Td00001aa013738_T001	Zm00001eb003550_P001	Zm00001eb003550
OG0022597	Td00001aa013743	Td00001aa013743_T001	Zm00001eb003580_P001	Zm00001eb003580
OG0022598	Td00001aa013743	Td00001aa013743_T002	Zm00001eb003580_P004	Zm00001eb003580
OG0022599	Td00001aa013743	Td00001aa013743_T003	Zm00001eb003580_P002	Zm00001eb003580
OG0022596	Td00001aa013742	Td00001aa013742_T001	Zm00001eb003590_P001	Zm00001eb003590
OG0009321	Td00001aa013744	Td00001aa013744_T001	Zm00001eb003600_P002	Zm00001eb003600
OG0009321	Td00001aa013744	Td00001aa013744_T001	Zm00001eb003600_P001	Zm00001eb003600
OG0009322	Td00001aa013745	Td00001aa013745_T001	Zm00001eb003610_P002	Zm00001eb003610
OG0009322	Td00001aa013745	Td00001aa013745_T001	Zm00001eb003610_P001	Zm00001eb003610
OG0009323	Td00001aa013746	Td00001aa013746_T001	Zm00001eb003620_P001	Zm00001eb003620
OG0009323	Td00001aa013746	Td00001aa013746_T001	Zm00001eb003620_P002	Zm00001eb003620
OG0022600	Td00001aa013747	Td00001aa013747_T001	Zm00001eb003630_P001	Zm00001eb003630
OG0022601	Td00001aa013748	Td00001aa013748_T001	Zm00001eb003650_P001	Zm00001eb003650
OG0022602	Td00001aa013749	Td00001aa013749_T001	Zm00001eb003660_P001	Zm00001eb003660
OG0022603	Td00001aa013750	Td00001aa013750_T001	Zm00001eb003670_P002	Zm00001eb003670
OG0009324	Td00001aa013752	Td00001aa013752_T001	Zm00001eb003680_P002	Zm00001eb003680
OG0009324	Td00001aa013752	Td00001aa013752_T001	Zm00001eb003680_P001	Zm00001eb003680
OG0022604	Td00001aa013755	Td00001aa013755_T001	Zm00001eb003690_P001	Zm00001eb003690
OG0016516	Td00001aa035088	Td00001aa035088_T001	Zm00001eb003700_P001	Zm00001eb003700
OG0022605	Td00001aa013756	Td00001aa013756_T001	Zm00001eb003700_P002	Zm00001eb003700
OG0022606	Td00001aa013758	Td00001aa013758_T001	Zm00001eb003730_P001	Zm00001eb003730
OG0022607	Td00001aa013761	Td00001aa013761_T001	Zm00001eb003760_P001	Zm00001eb003760
OG0001937	Td00001aa029964	Td00001aa029964_T001	Zm00001eb003770_P001	Zm00001eb003770
OG0022608	Td00001aa013762	Td00001aa013762_T001	Zm00001eb003780_P004	Zm00001eb003780
OG0022609	Td00001aa013763	Td00001aa013763_T004	Zm00001eb003810_P001	Zm00001eb003810
OG0001459	Td00001aa013765	Td00001aa013765_T004	Zm00001eb003830_P008	Zm00001eb003830
OG0001459	Td00001aa013765	Td00001aa013765_T004	Zm00001eb003830_P009	Zm00001eb003830
OG0001459	Td00001aa013765	Td00001aa013765_T004	Zm00001eb003830_P002	Zm00001eb003830
OG0001459	Td00001aa013765	Td00001aa013765_T004	Zm00001eb003830_P004	Zm00001eb003830
OG0001459	Td00001aa013765	Td00001aa013765_T004	Zm00001eb003830_P006	Zm00001eb003830
OG0002593	Td00001aa013765	Td00001aa013765_T003	Zm00001eb003830_P007	Zm00001eb003830
OG0002593	Td00001aa013765	Td00001aa013765_T003	Zm00001eb003830_P003	Zm00001eb003830
OG0002593	Td00001aa013765	Td00001aa013765_T003	Zm00001eb003830_P001	Zm00001eb003830
OG0002593	Td00001aa013765	Td00001aa013765_T003	Zm00001eb003830_P005	Zm00001eb003830
OG0001460	Td00001aa013766	Td00001aa013766_T002	Zm00001eb003840_P005	Zm00001eb003840
OG0001460	Td00001aa013766	Td00001aa013766_T002	Zm00001eb003840_P001	Zm00001eb003840
OG0001460	Td00001aa013766	Td00001aa013766_T002	Zm00001eb003840_P004	Zm00001eb003840
OG0001460	Td00001aa013766	Td00001aa013766_T002	Zm00001eb003840_P003	Zm00001eb003840
OG0001460	Td00001aa013766	Td00001aa013766_T002	Zm00001eb003840_P002	Zm00001eb003840
OG0009325	Td00001aa013767	Td00001aa013767_T001	Zm00001eb003850_P002	Zm00001eb003850
OG0009325	Td00001aa013767	Td00001aa013767_T001	Zm00001eb003850_P001	Zm00001eb003850
OG0022610	Td00001aa013768	Td00001aa013768_T001	Zm00001eb003860_P001	Zm00001eb003860
OG0022611	Td00001aa013769	Td00001aa013769_T001	Zm00001eb003870_P001	Zm00001eb003870
OG0009326	Td00001aa013770	Td00001aa013770_T001	Zm00001eb003880_P004	Zm00001eb003880
OG0009326	Td00001aa013770	Td00001aa013770_T001	Zm00001eb003880_P003	Zm00001eb003880
OG0022612	Td00001aa013770	Td00001aa013770_T002	Zm00001eb003880_P002	Zm00001eb003880
OG0022613	Td00001aa013770	Td00001aa013770_T003	Zm00001eb003880_P001	Zm00001eb003880
OG0022614	Td00001aa013771	Td00001aa013771_T003	Zm00001eb003890_P001	Zm00001eb003890
OG0009327	Td00001aa013772	Td00001aa013772_T001	Zm00001eb003900_P001	Zm00001eb003900
OG0009327	Td00001aa013772	Td00001aa013772_T002	Zm00001eb003900_P001	Zm00001eb003900
OG0009328	Td00001aa013773	Td00001aa013773_T001	Zm00001eb003910_P001	Zm00001eb003910
OG0002594	Td00001aa013774	Td00001aa013774_T001	Zm00001eb003920_P001	Zm00001eb003920
OG0022615	Td00001aa013775	Td00001aa013775_T001	Zm00001eb003930_P001	Zm00001eb003930
OG0002595	Td00001aa013776	Td00001aa013776_T002	Zm00001eb003960_P001	Zm00001eb003960
OG0002595	Td00001aa013776	Td00001aa013776_T004	Zm00001eb003960_P001	Zm00001eb003960
OG0002595	Td00001aa013776	Td00001aa013776_T001	Zm00001eb003960_P001	Zm00001eb003960
OG0002595	Td00001aa013776	Td00001aa013776_T005	Zm00001eb003960_P001	Zm00001eb003960
OG0009329	Td00001aa013778	Td00001aa013778_T002	Zm00001eb003970_P001	Zm00001eb003970
OG0009329	Td00001aa013778	Td00001aa013778_T001	Zm00001eb003970_P001	Zm00001eb003970
OG0022616	Td00001aa013781	Td00001aa013781_T001	Zm00001eb004000_P001	Zm00001eb004000
OG0022617	Td00001aa013782	Td00001aa013782_T001	Zm00001eb004020_P001	Zm00001eb004020
OG0022618	Td00001aa013783	Td00001aa013783_T001	Zm00001eb004030_P001	Zm00001eb004030
OG0009330	Td00001aa013784	Td00001aa013784_T002	Zm00001eb004050_P001	Zm00001eb004050
